"date","tempmax","tempmin","dew_point","humidity","rain","pop","pressure","clouds","solarradiation","solarenergy","uvi","tempmean","tempdiurnal"
1989-12-19,"30.3","15.1","11.7","50.5","","0","","39.4","","","","22.7","15.2"
1989-12-20,"33","15.1","8","43.3","","0","","22.3","","","","24.05","17.9"
1989-12-21,"32","14.1","7.4","33.4","","0","","5.9","","","","23.05","17.9"
1989-12-22,"30.8","14.1","14","61.9","","0","","27.5","","","","22.45","16.7"
1989-12-23,"27.5","13.1","14.6","67.5","","0","","31","","","","20.3","14.4"
1989-12-24,"30.1","17.1","14.2","55.3","","0","","20","","","","23.6","13"
1989-12-25,"27.1","14.1","14.7","66.3","","0","","51.1","","","","20.6","13"
1989-12-26,"27.1","13.1","12.2","63.8","","0","","21.1","","","","20.1","14"
1989-12-27,"29.8","16.4","12.9","51.8","","0","","7.9","","","","23.1","13.4"
1989-12-28,"32","15.1","12.9","54.5","","0","","41.9","","","","23.55","16.9"
1989-12-29,"29.5","16.1","13.8","57.7","","0","","40.5","","","","22.8","13.4"
1989-12-30,"28.1","16.1","14.5","68.1","","0","","61.3","","","","22.1","12"
1989-12-31,"26.1","15.1","13.6","64.8","","0","","53.1","","","","20.6","11"
1990-01-01,"25.8","14.1","13.1","67.9","","0","","63.5","","","","19.95","11.7"
1990-01-02,"30.1","13.1","13.5","58.6","","0","","38.2","","","","21.6","17"
1990-01-03,"28","13.1","12.9","59.8","","0","","28.2","","","","20.55","14.9"
1990-01-04,"30","13.1","8.8","46.8","","0","","8.7","","","","21.55","16.9"
1990-01-05,"29","13.1","8.3","42.7","","0","","6.7","","","","21.05","15.9"
1990-01-06,"30.3","18.1","9.2","40.1","","0","","23.8","","","","24.2","12.2"
1990-01-07,"28","18.1","12.8","54.7","","0","","60.5","","","","23.05","9.9"
1990-01-08,"21.1","16.1","13.4","69","","0","","85.3","","","","18.6","5"
1990-01-09,"26.1","13.1","13.2","68.2","","0","","72.1","","","","19.6","13"
1990-01-10,"28.3","13.1","12.5","58","","0","","56.8","","","","20.7","15.2"
1990-01-11,"26.8","13.1","13.6","68.3","","0","","53","","","","19.95","13.7"
1990-01-12,"26.1","13.1","14.6","71.1","","0","","63.9","","","","19.6","13"
1990-01-13,"30","15.1","14.9","65.2","","0","","37.4","","","","22.55","14.9"
1990-01-14,"30.1","15.1","14.9","61.5","","0","","55","","","","22.6","15"
1990-01-15,"29","14.1","13.9","55.8","","0","","41.2","","","","21.55","14.9"
1990-01-16,"29","13.1","11.9","55.9","","0","","17.3","","","","21.05","15.9"
1990-01-17,"28.6","14.1","14.3","60.9","","0","","40.4","","","","21.35","14.5"
1990-01-18,"30","14.1","14.2","58.9","","0","","31","","","","22.05","15.9"
1990-01-19,"30","13.1","14.2","62.8","","0","","34.1","","","","21.55","16.9"
1990-01-20,"28.1","18","15.2","63.2","","0","","70.5","","","","23.05","10.1"
1990-01-21,"29","16.1","16.3","70.2","","0","","64.4","","","","22.55","12.9"
1990-01-22,"28.3","16.1","16","74.5","","0","","63.6","","","","22.2","12.2"
1990-01-23,"27.4","15.1","15.5","69.6","","0","","62.8","","","","21.25","12.3"
1990-01-24,"28","16.1","15.8","67.1","","0","","60.9","","","","22.05","11.9"
1990-01-25,"36.3","14.1","14.6","67.6","","0","","54.8","","","","25.2","22.2"
1990-01-26,"29","15.1","16.2","69.2","","0","","58.7","","","","22.05","13.9"
1990-01-27,"29.8","17.1","14.9","67.8","","0","","51.5","","","","23.45","12.7"
1990-01-28,"28","16.1","14.8","65.8","","0","","64.3","","","","22.05","11.9"
1990-01-29,"26.1","15.1","15.4","72.6","","0","","65","","","","20.6","11"
1990-01-30,"26.3","14.1","14.5","70.9","","0","","60","","","","20.2","12.2"
1990-01-31,"29","14.1","13.7","62.2","","0","","42.8","","","","21.55","14.9"
1990-02-01,"31","16.1","14.2","59.4","","0","","24","","","","23.55","14.9"
1990-02-02,"28","14.1","15.5","72.4","","0","","61.8","","","","21.05","13.9"
1990-02-03,"29","14.1","15.1","69","","0","","48.6","","","","21.55","14.9"
1990-02-04,"26.1","13.1","12.8","65.6","","0","","48.8","","","","19.6","13"
1990-02-05,"26.1","11.1","13","70.5","","0","","55.8","","","","18.6","15"
1990-02-06,"26","13.1","12.4","66.8","","0","","69.9","","","","19.55","12.9"
1990-02-07,"23","13.1","12.4","67.4","","0","","71.5","","","","18.05","9.9"
1990-02-08,"19.3","13.1","13.6","84.5","","0","","81.7","","","","16.2","6.2"
1990-02-09,"26.6","12.1","12.8","70.3","","0","","56.1","","","","19.35","14.5"
1990-02-10,"26.5","13.1","13.5","64.5","","0","","51.3","","","","19.8","13.4"
1990-02-11,"24","12.1","13.6","79.7","","0","","78.2","","","","18.05","11.9"
1990-02-12,"25.6","10.1","12.9","68","","0","","42.2","","","","17.85","15.5"
1990-02-13,"25","14.1","15.1","80.7","","0","","76.9","","","","19.55","10.9"
1990-02-14,"23","13.1","14.4","77.3","","0","","79.3","","","","18.05","9.9"
1990-02-15,"24","13.1","12.9","74.6","","0","","57.4","","","","18.55","10.9"
1990-02-16,"27.5","11.1","11.2","56.8","","0","","28.9","","","","19.3","16.4"
1990-02-17,"27.3","12.1","11","55.1","","0","","25.7","","","","19.7","15.2"
1990-02-18,"31","15.6","9","40.5","","0","","29.2","","","","23.3","15.4"
1990-02-19,"31","11.1","8.4","38.7","","0","","29.4","","","","21.05","19.9"
1990-02-20,"32.1","14.1","10.7","45.4","","0","","32.8","","","","23.1","18"
1990-02-21,"31","14.1","12","50.7","","0","","33.6","","","","22.55","16.9"
1990-02-22,"29","13.1","11.2","50.7","","0","","27.7","","","","21.05","15.9"
1990-02-23,"28","9.1","5.7","44","","0","","14.7","","","","18.55","18.9"
1990-02-24,"29","9.1","8.9","47.9","","0","","26","","","","19.05","19.9"
1990-02-25,"29","13.1","13.4","63.5","","0","","64.4","","","","21.05","15.9"
1990-02-26,"26.1","13.1","14.6","74","","0","","62.7","","","","19.6","13"
1990-02-27,"27","11.1","14.2","73.3","","0","","44.3","","","","19.05","15.9"
1990-02-28,"28.3","12.1","12.2","63.2","","0","","46.5","","","","20.2","16.2"
1990-03-01,"30","12.6","13.8","61.3","","0","","37.3","","","","21.3","17.4"
1990-03-02,"28.5","14.4","13.5","58.9","","0","","53.4","","","","21.45","14.1"
1990-03-03,"31","13.1","14","62.5","","0","","41.4","","","","22.05","17.9"
1990-03-04,"27","14.1","16","76.5","","0","","67.6","","","","20.55","12.9"
1990-03-05,"24.1","14.1","16","88.6","","0","","77.9","","","","19.1","10"
1990-03-06,"22","13.1","15.2","84.8","","0","","64.9","","","","17.55","8.9"
1990-03-07,"25","12.1","14.2","78.4","","0","","51.6","","","","18.55","12.9"
1990-03-08,"25","15.1","15","76.6","","0","","62.6","","","","20.05","9.9"
1990-03-09,"27","14.1","14.3","70.9","","0","","40","","","","20.55","12.9"
1990-03-10,"28.1","13.1","12.8","61.9","","0","","23.6","","","","20.6","15"
1990-03-11,"28","14.1","14.2","62.1","","0","","30","","","","21.05","13.9"
1990-03-12,"28.1","15.1","13.3","60.2","","0","","29.5","","","","21.6","13"
1990-03-13,"26.1","13.1","13.2","68.7","","0","","52.3","","","","19.6","13"
1990-03-14,"27","13.1","13.2","70.2","","0","","44.7","","","","20.05","13.9"
1990-03-15,"25","14.1","14.1","72.1","","0","","59.9","","","","19.55","10.9"
1990-03-16,"22","13.1","13.9","82.4","","0","","81.7","","","","17.55","8.9"
1990-03-17,"25","11.1","13.6","71.5","","0","","50.6","","","","18.05","13.9"
1990-03-18,"27.1","11.1","12","60.6","","0","","30","","","","19.1","16"
1990-03-19,"28","13.1","12.1","61.4","","0","","33.7","","","","20.55","14.9"
1990-03-20,"20","10.1","11.7","76.5","","0","","62.4","","","","15.05","9.9"
1990-03-21,"26","11.1","13.1","70.3","","0","","30.1","","","","18.55","14.9"
1990-03-22,"29","14.1","10.6","54.3","","0","","40.4","","","","21.55","14.9"
1990-03-23,"29","13.1","9.8","47.2","","0","","47.9","","","","21.05","15.9"
1990-03-24,"29","13.1","11.9","58.3","","0","","34.2","","","","21.05","15.9"
1990-03-25,"27","13.1","13.4","64.5","","0","","46.5","","","","20.05","13.9"
1990-03-26,"27","12.1","14.1","71.7","","0","","52.6","","","","19.55","14.9"
1990-03-27,"23","14.1","15.3","80.4","","0","","90.9","","","","18.55","8.9"
1990-03-28,"27.6","13.1","14.5","79.3","","0","","49","","","","20.35","14.5"
1990-03-29,"20","12.1","12.9","81.9","","0","","80.8","","","","16.05","7.9"
1990-03-30,"24.5","12.1","12.4","73.1","","0","","58.5","","","","18.3","12.4"
1990-03-31,"27","11.1","10.5","59.9","","0","","14","","","","19.05","15.9"
1990-04-01,"25.1","11.1","11.1","62.9","","0","","68","","","","18.1","14"
1990-04-02,"25","10.1","12.2","70","","0","","49","","","","17.55","14.9"
1990-04-03,"17","12.1","13.6","87.2","","0","","86","","","","14.55","4.9"
1990-04-04,"22.1","12.1","14","83.5","","0","","85.4","","","","17.1","10"
1990-04-05,"25","13.1","13","70.5","","0","","61.5","","","","19.05","11.9"
1990-04-06,"24","11.1","11.7","65.1","","0","","45.3","","","","17.55","12.9"
1990-04-07,"27","10.1","10.2","61.5","","0","","23.4","","","","18.55","16.9"
1990-04-08,"27","11.1","12.2","68","","0","","42.1","","","","19.05","15.9"
1990-04-09,"29","10.9","11.4","60.5","","0","","30.5","","","","19.95","18.1"
1990-04-10,"28","12.1","11.4","56.4","","0","","44.9","","","","20.05","15.9"
1990-04-11,"28","13.1","12.7","62.4","","0","","17.9","","","","20.55","14.9"
1990-04-12,"28","13.1","12.2","59.6","","0","","26.9","","","","20.55","14.9"
1990-04-13,"26","12.1","12.2","66.9","","0","","46.3","","","","19.05","13.9"
1990-04-14,"22.8","11.1","12.7","75.3","","0","","57.8","","","","16.95","11.7"
1990-04-15,"26.1","12.1","9.8","57.4","","0","","32.5","","","","19.1","14"
1990-04-16,"23.3","11.1","11.4","72.1","","0","","37.3","","","","17.2","12.2"
1990-04-17,"23","8.1","10.1","65.9","","0","","35","","","","15.55","14.9"
1990-04-18,"23","8.1","10.3","73.3","","0","","35.3","","","","15.55","14.9"
1990-04-19,"23.3","8.1","9.6","66.4","","0","","37.8","","","","15.7","15.2"
1990-04-20,"21.6","10.1","10.9","76.9","","0","","38.3","","","","15.85","11.5"
1990-04-21,"22.1","10.1","10.1","68.8","","0","","28.5","","","","16.1","12"
1990-04-22,"23.5","8.1","10","65.6","","0","","21.7","","","","15.8","15.4"
1990-04-23,"23.6","11.1","11.5","69.9","","0","","44.3","","","","17.35","12.5"
1990-04-24,"26","9.1","10.9","64.5","","0","","29","","","","17.55","16.9"
1990-04-25,"24","9.1","13","70.6","","0","","65.4","","","","16.55","14.9"
1990-04-26,"19.8","8.1","10.1","78.3","","0","","50.4","","","","13.95","11.7"
1990-04-27,"23","8.1","7.9","59.6","","0","","10.1","","","","15.55","14.9"
1990-04-28,"26","9.1","10.5","61.5","","0","","26","","","","17.55","16.9"
1990-04-29,"18","9.1","11.7","88.2","","0","","60.9","","","","13.55","8.9"
1990-04-30,"21","6.1","7.5","67","","0","","32.4","","","","13.55","14.9"
1990-05-01,"20","3.1","1.7","51.5","","0","","1.4","","","","11.55","16.9"
1990-05-02,"21","4.1","2.3","55","","0","","17.7","","","","12.55","16.9"
1990-05-03,"23","7.1","4.3","52.8","","0","","3.3","","","","15.05","15.9"
1990-05-04,"22.1","6.1","6.7","60","","0","","6.7","","","","14.1","16"
1990-05-05,"22","5.1","7.7","65.3","","0","","19.2","","","","13.55","16.9"
1990-05-06,"24","8.1","4.9","52.2","","0","","0","","","","16.05","15.9"
1990-05-07,"25","4.1","3.6","48.5","","0","","0","","","","14.55","20.9"
1990-05-08,"26","8.1","3.1","46.6","","0","","0","","","","17.05","17.9"
1990-05-09,"22","8.1","6.5","56.9","","0","","20","","","","15.05","13.9"
1990-05-10,"20","8.1","7.8","68.7","","0","","71","","","","14.05","11.9"
1990-05-11,"15.1","7.1","8.5","81.7","","0","","75.8","","","","11.1","8"
1990-05-12,"18.1","8.1","9.5","80.3","","0","","64.6","","","","13.1","10"
1990-05-13,"21","5.1","7.4","68.8","","0","","33.5","","","","13.05","15.9"
1990-05-14,"21","6.1","5.9","61","","0","","26.9","","","","13.55","14.9"
1990-05-15,"20.1","6.1","5.5","61.5","","0","","5.6","","","","13.1","14"
1990-05-16,"21","6.4","7","68.1","","0","","36.5","","","","13.7","14.6"
1990-05-17,"19","6.1","8.1","73.6","","0","","58.2","","","","12.55","12.9"
1990-05-18,"21","5.1","7","65.3","","0","","19.5","","","","13.05","15.9"
1990-05-19,"21","7.1","7.6","61.3","","0","","23.1","","","","14.05","13.9"
1990-05-20,"20","7.1","7.1","68.7","","0","","27.1","","","","13.55","12.9"
1990-05-21,"23","8","7.5","62.7","","0","","5.9","","","","15.5","15"
1990-05-22,"19.6","5.1","4.9","60.8","","0","","6","","","","12.35","14.5"
1990-05-23,"19","-0.9","3.4","58.8","","0","","20.7","","","","9.05","19.9"
1990-05-24,"15","7.1","7.9","82","","0","","68.9","","","","11.05","7.9"
1990-05-25,"20","5.1","5.5","69.3","","0","","22.2","","","","12.55","14.9"
1990-05-26,"22","4.1","4.3","61.2","","0","","0","","","","13.05","17.9"
1990-05-27,"22","6.9","4.9","57.1","","0","","7.8","","","","14.45","15.1"
1990-05-28,"22","5.1","3.7","53.1","","0","","2.5","","","","13.55","16.9"
1990-05-29,"20","7","4.5","59.8","","0","","12.8","","","","13.5","13"
1990-05-30,"22","7.1","2.4","45.7","","0","","16.9","","","","14.55","14.9"
1990-05-31,"22","6.1","1.4","44.6","","0","","3.8","","","","14.05","15.9"
1990-06-01,"21","6.1","2.7","50.3","","0","","4.2","","","","13.55","14.9"
1990-06-02,"20.1","7.1","4.1","57.3","","0","","29.2","","","","13.6","13"
1990-06-03,"19.1","7.1","4.1","56.3","","0","","16.4","","","","13.1","12"
1990-06-04,"21","8.1","4","50.3","","0","","38","","","","14.55","12.9"
1990-06-05,"18","1.1","-0.6","51.4","","0","","0","","","","9.55","16.9"
1990-06-06,"19.1","0.1","0.2","48.5","","0","","20.7","","","","9.6","19"
1990-06-07,"19.1","8.1","7.3","71.5","","0","","56.1","","","","13.6","11"
1990-06-08,"21.3","4.1","-0.1","48","","0","","2","","","","12.7","17.2"
1990-06-09,"22.1","3.1","-1.9","35.8","","0","","1.3","","","","12.6","19"
1990-06-10,"23","4.1","-2.2","37.6","","0","","0","","","","13.55","18.9"
1990-06-11,"22","4.9","-3.2","35.4","","0","","0","","","","13.45","17.1"
1990-06-12,"19.3","3.1","2.6","58.6","","0","","0","","","","11.2","16.2"
1990-06-13,"21","5","3.4","56.3","","0","","0","","","","13","16"
1990-06-14,"21","3.1","2.4","54.6","","0","","0","","","","12.05","17.9"
1990-06-15,"21.1","3.1","0.4","50.9","","0","","0","","","","12.1","18"
1990-06-16,"19","4.2","-0.7","45.6","","0","","3","","","","11.6","14.8"
1990-06-17,"21","5.1","-0.1","40.6","","0","","24.2","","","","13.05","15.9"
1990-06-18,"21","3.1","-2.2","40.7","","0","","8.2","","","","12.05","17.9"
1990-06-19,"16.1","3.1","3.5","62.8","","0","","1.1","","","","9.6","13"
1990-06-20,"16.1","5.1","3.7","64.4","","0","","24.4","","","","10.6","11"
1990-06-21,"18.3","6.7","5.4","64.5","","0","","25.3","","","","12.5","11.6"
1990-06-22,"17.8","3.1","0.9","58.4","","0","","4","","","","10.45","14.7"
1990-06-23,"14","-0.9","-4.4","46.2","","0","","0","","","","6.55","14.9"
1990-06-24,"16","0.8","1","58.1","","0","","11.8","","","","8.4","15.2"
1990-06-25,"20","3.9","3.6","62.8","","0","","6.2","","","","11.95","16.1"
1990-06-26,"22.1","6.1","5.2","57.4","","0","","5.5","","","","14.1","16"
1990-06-27,"23.1","7.1","2.2","48.1","","0","","50.2","","","","15.1","16"
1990-06-28,"17","0.1","1.1","48.4","","0","","24.4","","","","8.55","16.9"
1990-06-29,"16.6","0.1","2","69.8","","0","","4","","","","8.35","16.5"
1990-06-30,"13","-2.9","-1","59","","0","","5","","","","5.05","15.9"
1990-07-01,"15","1.1","0.4","61.5","","0","","2.2","","","","8.05","13.9"
1990-07-02,"15","-0.9","-0.9","52.3","","0","","0","","","","7.05","15.9"
1990-07-03,"16","3.1","2.1","64.9","","0","","18.8","","","","9.55","12.9"
1990-07-04,"19.3","7.3","4.4","56.9","","0","","25.5","","","","13.3","12"
1990-07-05,"21.1","7.1","4.4","55.2","","0","","27.7","","","","14.1","14"
1990-07-06,"21.5","8.1","1.7","41.4","","0","","11.1","","","","14.8","13.4"
1990-07-07,"20.5","8.1","7.7","63.9","","0","","0","","","","14.3","12.4"
1990-07-08,"23.5","5.1","5.3","65.1","","0","","16.7","","","","14.3","18.4"
1990-07-09,"22.5","9.2","6.9","58.6","","0","","11.3","","","","15.85","13.3"
1990-07-10,"18","7.1","1.8","53.9","","0","","1.4","","","","12.55","10.9"
1990-07-11,"19.5","4.1","3.5","58.4","","0","","16.6","","","","11.8","15.4"
1990-07-12,"20.1","8","7.1","68.4","","0","","4.6","","","","14.05","12.1"
1990-07-13,"17.1","5.1","-2.6","41.7","","0","","2","","","","11.1","12"
1990-07-14,"18.1","-3.8","-5.8","34.9","","0","","6.7","","","","7.15","21.9"
1990-07-15,"19","4.1","4.7","63.4","","0","","18.2","","","","11.55","14.9"
1990-07-16,"21.1","6.1","5.6","57.6","","0","","0","","","","13.6","15"
1990-07-17,"22.1","2.1","4","54.2","","0","","5.7","","","","12.1","20"
1990-07-18,"23","6.9","1.6","41.8","","0","","26.1","","","","14.95","16.1"
1990-07-19,"20","4.1","-7.3","28.6","","0","","11.1","","","","12.05","15.9"
1990-07-20,"18.1","-0.9","-6.5","35","","0","","5","","","","8.6","19"
1990-07-21,"18.1","3.1","4.1","54.8","","0","","45","","","","10.6","15"
1990-07-22,"18","7.1","4.6","60.6","","0","","30","","","","12.55","10.9"
1990-07-23,"21","5.1","3.4","57.3","","0","","5.6","","","","13.05","15.9"
1990-07-24,"22.8","5.8","0.1","41.7","","0","","2.3","","","","14.3","17"
1990-07-25,"24.3","10.6","0","34.2","","0","","3.8","","","","17.45","13.7"
1990-07-26,"22.3","9","1.4","38.4","","0","","2.1","","","","15.65","13.3"
1990-07-27,"23.6","7.1","-1","37.6","","0","","0","","","","15.35","16.5"
1990-07-28,"17.5","4.1","4.7","67.4","","0","","48","","","","10.8","13.4"
1990-07-29,"16.8","9.1","8","72.7","","0","","71.3","","","","12.95","7.7"
1990-07-30,"19.8","1.1","2.5","62.2","","0","","1.1","","","","10.45","18.7"
1990-07-31,"20.6","4.1","-0.7","53","","0","","0","","","","12.35","16.5"
1990-08-01,"20.5","2.1","0","49.1","","0","","0","","","","11.3","18.4"
1990-08-02,"22.1","5.1","-1.5","38.8","","0","","0","","","","13.6","17"
1990-08-03,"21.1","7.6","5.2","58.1","","0","","3","","","","14.35","13.5"
1990-08-04,"19.8","8.9","5.8","59.3","","0","","39.7","","","","14.35","10.9"
1990-08-05,"19.1","6.8","6.2","63.6","","0","","37.2","","","","12.95","12.3"
1990-08-06,"19.6","5.1","5.2","61.9","","0","","32.9","","","","12.35","14.5"
1990-08-07,"20.1","5.1","6.1","64.8","","0","","21.6","","","","12.6","15"
1990-08-08,"21.3","7.1","3.9","54.5","","0","","9.1","","","","14.2","14.2"
1990-08-09,"24","7.1","3.3","45.9","","0","","11.2","","","","15.55","16.9"
1990-08-10,"22","8.1","3.6","47.6","","0","","14.2","","","","15.05","13.9"
1990-08-11,"24.3","8","0.6","39.3","","0","","30","","","","16.15","16.3"
1990-08-12,"18","8.1","6.5","63.9","","0","","64.7","","","","13.05","9.9"
1990-08-13,"18","9","0.5","46.4","","0","","59.3","","","","13.5","9"
1990-08-14,"18","1.1","-2.5","45.5","","0","","0","","","","9.55","16.9"
1990-08-15,"17.5","3.1","-2.1","46.9","","0","","13","","","","10.3","14.4"
1990-08-16,"18.1","3","-3.5","38.3","","0","","15","","","","10.55","15.1"
1990-08-17,"19.6","7.1","-0.1","42","","0","","45.7","","","","13.35","12.5"
1990-08-18,"21.3","6.1","0.4","40.9","","0","","11.1","","","","13.7","15.2"
1990-08-19,"22.6","4.1","-7.1","28.1","","0","","3.6","","","","13.35","18.5"
1990-08-20,"15","3.1","0.3","56.8","","0","","33.8","","","","9.05","11.9"
1990-08-21,"17.1","3.1","0.7","52.7","","0","","21.4","","","","10.1","14"
1990-08-22,"18.3","4.1","2.7","58.9","","0","","5.4","","","","11.2","14.2"
1990-08-23,"24.1","4.9","1.2","47.1","","0","","0","","","","14.5","19.2"
1990-08-24,"27","7.1","0.4","38.2","","0","","32.8","","","","17.05","19.9"
1990-08-25,"24.8","9.1","0.9","40.3","","0","","6.7","","","","16.95","15.7"
1990-08-26,"26.1","10.1","3.3","43.1","","0","","0","","","","18.1","16"
1990-08-27,"26.5","9","0.5","34.5","","0","","0","","","","17.75","17.5"
1990-08-28,"28.1","10.1","-0.3","30","","0","","0","","","","19.1","18"
1990-08-29,"27","8.2","2.4","37.9","","0","","28.5","","","","17.6","18.8"
1990-08-30,"21.3","10.1","6.1","59.2","","0","","41","","","","15.7","11.2"
1990-08-31,"21","1.1","-3.8","34.9","","0","","0","","","","11.05","19.9"
1990-09-01,"18.1","2.1","2.2","55.8","","0","","8.2","","","","10.1","16"
1990-09-02,"16.3","5.1","3.3","59.8","","0","","61.9","","","","10.7","11.2"
1990-09-03,"17.7","9.1","8.5","82.3","","0","","71.7","","","","13.4","8.6"
1990-09-04,"20.6","6.1","6.7","67.1","","0","","39.9","","","","13.35","14.5"
1990-09-05,"19","5.1","6.6","68.8","","0","","42.8","","","","12.05","13.9"
1990-09-06,"21.1","8.1","6.6","68.3","","0","","34.5","","","","14.6","13"
1990-09-07,"25.3","12","7.2","47.5","","0","","20.2","","","","18.65","13.3"
1990-09-08,"26.1","13.2","5.9","45.2","","0","","18.7","","","","19.65","12.9"
1990-09-09,"27.8","11.1","6","45.5","","0","","12.2","","","","19.45","16.7"
1990-09-10,"26","10.1","9.3","55.8","","0","","7.1","","","","18.05","15.9"
1990-09-11,"27.3","11.1","8","53.7","","0","","15.9","","","","19.2","16.2"
1990-09-12,"29","12.1","3.6","35.2","","0","","0","","","","20.55","16.9"
1990-09-13,"27","11.1","3.5","31.2","","0","","0","","","","19.05","15.9"
1990-09-14,"27.1","11.1","7.7","49.3","","0","","2","","","","19.1","16"
1990-09-15,"29","14.1","6.6","41.5","","0","","33.9","","","","21.55","14.9"
1990-09-16,"30.1","14.1","9.1","45.9","","0","","35.6","","","","22.1","16"
1990-09-17,"30.3","17","4.7","32.9","","0","","7.7","","","","23.65","13.3"
1990-09-18,"25","7.1","-3","28.9","","0","","8.8","","","","16.05","17.9"
1990-09-19,"21","3.1","3.1","58.9","","0","","73.2","","","","12.05","17.9"
1990-09-20,"19","0.1","-2.1","50.4","","0","","2","","","","9.55","18.9"
1990-09-21,"23","5.1","-0.6","35.6","","0","","0","","","","14.05","17.9"
1990-09-22,"24.1","7.1","1","35.8","","0","","0","","","","15.6","17"
1990-09-23,"26","11","0.3","31.1","","0","","5","","","","18.5","15"
1990-09-24,"27","9.1","0.8","34.3","","0","","3","","","","18.05","17.9"
1990-09-25,"27","7.1","3.3","46","","0","","0","","","","17.05","19.9"
1990-09-26,"27","14","4.6","37.8","","0","","0","","","","20.5","13"
1990-09-27,"27.8","11.8","3","32.1","","0","","24.1","","","","19.8","16"
1990-09-28,"28.1","13.1","3.1","30.5","","0","","20","","","","20.6","15"
1990-09-29,"31","14.6","5.6","33.6","","0","","12.3","","","","22.8","16.4"
1990-09-30,"31","20","5.7","31.1","","0","","13","","","","25.5","11"
1990-10-01,"29","14.9","9.7","48.1","","0","","16.8","","","","21.95","14.1"
1990-10-02,"28.8","14.1","10.3","52.2","","0","","45.8","","","","21.45","14.7"
1990-10-03,"29.3","17.1","6","37.2","","0","","70.1","","","","23.2","12.2"
1990-10-04,"29.1","18.9","3.9","30.5","","0","","50","","","","24","10.2"
1990-10-05,"30","13.1","7","40.8","","0","","27.4","","","","21.55","16.9"
1990-10-06,"31.5","16.1","5.8","29","","0","","48.7","","","","23.8","15.4"
1990-10-07,"24","16","10.5","59.2","","0","","93","","","","20","8"
1990-10-08,"20.1","12.3","12.7","79.2","","0","","85.6","","","","16.2","7.8"
1990-10-09,"24","12","12.5","68.2","","0","","54.4","","","","18","12"
1990-10-10,"21.1","11.1","11.6","70","","0","","87.3","","","","16.1","10"
1990-10-11,"27","15.8","11.4","53.1","","0","","26.7","","","","21.4","11.2"
1990-10-12,"31","15.4","10.6","47.5","","0","","41.6","","","","23.2","15.6"
1990-10-13,"29.1","17.1","11.3","49.9","","0","","56.9","","","","23.1","12"
1990-10-14,"22.3","15.8","14.4","76.3","","0","","96.2","","","","19.05","6.5"
1990-10-15,"26.1","14.1","7.9","55.2","","0","","81.2","","","","20.1","12"
1990-10-16,"23.5","5.1","-0.2","37.9","","0","","42.4","","","","14.3","18.4"
1990-10-17,"23.1","9.1","6.9","54.8","","0","","71","","","","16.1","14"
1990-10-18,"26.8","12.1","2.2","38.6","","0","","37","","","","19.45","14.7"
1990-10-19,"20.1","7.1","1.6","47.5","","0","","25.4","","","","13.6","13"
1990-10-20,"22.1","4.1","3","47.4","","0","","31.7","","","","13.1","18"
1990-10-21,"23.1","11","5.2","49","","0","","3.3","","","","17.05","12.1"
1990-10-22,"28","11.1","4.6","36.5","","0","","0.1","","","","19.55","16.9"
1990-10-23,"31","13.7","6.6","34.6","","0","","0","","","","22.35","17.3"
1990-10-24,"29.5","18","5.6","29.3","","0","","46.5","","","","23.75","11.5"
1990-10-25,"27.3","19","10.8","47.5","","0","","53.6","","","","23.15","8.3"
1990-10-26,"27.3","15.1","11.4","57.5","","0","","49.8","","","","21.2","12.2"
1990-10-27,"25","15.1","11.6","61.7","","0","","67.3","","","","20.05","9.9"
1990-10-28,"27.1","12.9","10.7","59","","0","","31.3","","","","20","14.2"
1990-10-29,"28.8","14.1","10.6","52.7","","0","","39.2","","","","21.45","14.7"
1990-10-30,"29.8","19","8.4","38.5","","0","","29.2","","","","24.4","10.8"
1990-10-31,"30","16.1","7","34.9","","0","","41.4","","","","23.05","13.9"
1990-11-01,"29.1","13.1","11.6","57.1","","0","","47.5","","","","21.1","16"
1990-11-02,"33","12.1","11","50.2","","0","","45.3","","","","22.55","20.9"
1990-11-03,"30","15.1","12.2","49.9","","0","","41.3","","","","22.55","14.9"
1990-11-04,"33","18.8","12.7","51","","0","","38.2","","","","25.9","14.2"
1990-11-05,"32.1","18","11.8","45.5","","0","","34.9","","","","25.05","14.1"
1990-11-06,"22.1","7.1","9","61.3","","0","","59.3","","","","14.6","15"
1990-11-07,"19","7.1","6.3","60.9","","0","","82.4","","","","13.05","11.9"
1990-11-08,"21.6","11.1","8.3","58.8","","0","","71.7","","","","16.35","10.5"
1990-11-09,"28","11.1","9.4","48.6","","0","","40.5","","","","19.55","16.9"
1990-11-10,"31.3","15.1","9.5","40.7","","0","","22.2","","","","23.2","16.2"
1990-11-11,"33","16.1","8.3","36.9","","0","","9.2","","","","24.55","16.9"
1990-11-12,"34.1","18.1","8.8","35.5","","0","","15.6","","","","26.1","16"
1990-11-13,"34","16.1","8.6","35.7","","0","","18.8","","","","25.05","17.9"
1990-11-14,"34.1","21.1","11.5","39.5","","0","","28.5","","","","27.6","13"
1990-11-15,"27.1","19","14.3","62.2","","0","","61.4","","","","23.05","8.1"
1990-11-16,"25","15.1","13.4","68.2","","0","","55.7","","","","20.05","9.9"
1990-11-17,"26.1","12.1","12.1","70","","0","","60.6","","","","19.1","14"
