date,tempmax,tempmin,dew_point,humidity,rain,pop,pressure,clouds,solarradiation,solarenergy,uvi,tempmean,tempdiurnal
1980-10-01,23.0,11.0,7.3,56.5,0.0,0.0,1025.56,17.5,230.71999999999997,19.919999999999998,8.4,17.0,12.0
1980-10-02,27.0,11.1,8.8,53.3,0.0,0.0,1022.9400000000002,33.8,234.1,20.240000000000002,8.2,19.05,15.9
1980-10-03,26.1,14.1,2.8,36.6,0.0,0.0,1023.5799999999999,3.8,211.61999999999998,18.259999999999998,7.6,20.1,12.0
1980-10-04,25.0,12.0,10.3,66.9,0.0,0.0,1023.0799999999999,50.0,233.76,20.159999999999997,8.2,18.5,13.0
1980-10-05,30.0,13.1,8.3,44.5,0.0,0.0,1021.82,20.0,297.48,25.759999999999998,10.0,21.55,16.9
1980-10-06,31.0,19.0,8.3,40.5,0.0,0.0,1005.82,34.3,310.52,26.82,9.8,25.0,12.0
1980-10-07,31.0,16.1,9.4,45.9,0.0,0.0,1019.2800000000001,20.0,311.62,26.82,9.8,23.55,14.9
1980-10-08,30.0,15.1,11.0,51.9,0.0,0.0,1020.8399999999999,12.5,240.71999999999997,20.8,8.4,22.55,14.9
1980-10-09,31.0,17.1,10.0,46.6,0.0,0.0,1018.4799999999999,32.5,320.91999999999996,27.679999999999996,9.8,24.05,13.9
1980-10-10,30.1,16.1,12.0,51.9,0.0,0.0,1025.98,27.5,300.36,25.96,9.6,23.1,14.0
1980-10-11,30.0,17.0,11.4,49.4,0.0,0.0,1021.3799999999999,52.5,263.5,22.840000000000003,9.0,23.5,13.0
1980-10-12,33.0,16.1,7.5,42.7,0.0,0.0,1019.8599999999999,15.0,315.88,27.24,10.0,24.55,16.9
1980-10-13,28.0,15.0,8.9,47.4,0.0,0.0,1022.6600000000001,12.5,315.46,27.18,9.8,21.5,13.0
1980-10-14,30.0,15.0,5.1,35.5,0.0,0.0,1021.14,5.0,301.9,26.139999999999997,9.6,22.5,15.0
1980-10-15,31.0,15.1,1.8,26.4,0.0,0.0,1022.8399999999998,1.3,282.34000000000003,24.380000000000003,9.2,23.05,15.9
1980-10-16,31.0,18.0,4.9,28.7,0.0,0.0,1021.4800000000001,10.0,246.35999999999999,21.2,8.6,24.5,13.0
1980-10-17,31.0,14.1,6.9,40.7,0.0,0.0,1022.4399999999999,31.3,330.1,28.54,10.0,22.55,16.9
1980-10-18,23.0,9.1,12.0,67.9,0.0,0.0,1026.1,56.3,207.54000000000002,18.0,8.2,16.05,13.9
1980-10-19,21.0,11.0,0.8,36.2,0.0,0.0,1024.0400000000002,2.5,227.21999999999997,19.56,7.6,16.0,10.0
1980-10-20,25.0,8.1,7.6,58.6,0.0,0.0,1024.02,40.0,217.24,18.8,7.8,16.55,16.9
1980-10-21,25.0,13.1,9.1,55.6,0.0,0.0,1009.36,48.6,276.84000000000003,23.939999999999998,9.0,19.05,11.9
1980-10-22,25.0,12.1,12.8,73.7,0.0,0.0,1023.7400000000001,52.9,220.4,18.98,8.6,18.55,12.9
1980-10-23,27.0,14.0,3.7,34.8,0.0,0.0,1022.4800000000001,52.9,244.32,21.059999999999995,8.8,20.5,13.0
1980-10-24,19.0,12.1,11.2,75.9,0.0,0.0,1022.2,80.0,196.32,17.06,7.0,15.55,6.9
1980-10-25,21.0,11.1,11.3,78.0,0.0,0.0,1025.02,68.8,144.72,12.56,5.6,16.05,9.9
1980-10-26,26.0,13.0,10.2,60.4,0.0,0.0,1024.2,51.2,291.38,25.139999999999997,8.8,19.5,13.0
1980-10-27,27.0,16.0,11.7,59.6,0.0,0.0,1020.1000000000001,35.0,266.9,23.08,9.4,21.5,11.0
1980-10-28,29.0,17.0,10.9,50.4,0.0,0.0,1024.24,11.3,260.88,22.54,8.6,23.0,12.0
1980-10-29,32.0,17.1,10.1,43.0,0.0,0.0,1019.3799999999999,22.9,295.65999999999997,25.5,9.4,24.55,14.9
1980-10-30,27.0,14.1,12.9,61.7,0.0,0.0,1021.0200000000001,33.8,244.02000000000004,21.14,9.0,20.55,12.9
1980-10-31,27.0,15.0,10.3,52.0,0.0,0.0,1021.9400000000002,38.6,262.5400000000001,22.719999999999995,9.0,21.0,12.0
1980-11-01,27.0,11.1,12.5,66.3,0.0,0.0,1022.6599999999999,82.5,292.96000000000004,25.340000000000003,9.2,19.05,15.9
1980-11-02,23.0,13.1,12.6,74.3,0.0,0.0,1022.4,77.5,224.88000000000002,19.500000000000004,7.6,18.05,9.9
1980-11-03,22.0,14.0,11.4,67.9,0.0,0.0,1023.3799999999999,71.3,205.8,17.78,7.8,18.0,8.0
1980-11-04,26.0,13.1,12.4,63.3,0.0,0.0,1022.5200000000001,43.8,243.24,21.040000000000003,7.8,19.55,12.9
1980-11-05,31.0,18.1,11.4,47.9,0.0,0.0,1018.3799999999999,48.6,292.5,25.279999999999994,9.6,24.55,12.9
1980-11-06,28.0,17.1,13.1,62.7,0.0,0.0,1019.7599999999999,52.5,270.3,23.339999999999996,9.0,22.55,10.9
1980-11-07,26.0,14.1,12.9,63.8,0.0,0.0,1021.4,62.5,243.51999999999998,20.98,8.2,20.05,11.9
1980-11-08,26.0,11.1,10.4,59.1,0.0,0.0,1024.0,41.3,273.72,23.66,8.8,18.55,14.9
1980-11-09,25.0,16.0,14.0,70.7,0.0,0.0,1023.1200000000001,90.0,200.5,17.36,6.8,20.5,9.0
1980-11-10,25.0,15.1,14.5,72.8,0.0,0.0,1011.3199999999999,93.8,200.5,17.36,6.8,20.05,9.9
1980-11-11,25.0,14.1,14.7,79.5,0.0,0.0,1020.7,68.7,155.52,13.36,6.0,19.55,10.9
1980-11-12,28.0,16.0,11.8,57.5,0.0,0.0,1020.2199999999999,38.8,324.78000000000003,28.0,9.8,22.0,12.0
1980-11-13,28.0,17.1,9.7,48.2,0.0,0.0,1019.9200000000001,37.1,283.18,24.46,9.4,22.55,10.9
1980-11-14,24.0,11.1,1.8,35.1,0.0,0.0,1024.94,0.0,199.1,17.14,7.2,17.55,12.9
1980-11-15,26.0,13.0,0.7,29.1,0.0,0.0,1023.0200000000001,0.0,254.11999999999998,21.900000000000002,8.4,19.5,13.0
1980-11-16,25.0,14.0,11.5,64.7,0.0,0.0,1022.3799999999999,47.5,295.94,25.619999999999997,9.4,19.5,11.0
1980-11-17,30.0,14.1,9.8,49.6,0.0,0.0,1022.4399999999999,17.5,228.82,19.72,8.2,22.05,15.9
1980-11-18,28.1,15.1,12.8,58.3,0.0,0.0,1022.9,70.0,254.48000000000002,22.020000000000003,8.0,21.6,13.0
1980-11-19,24.0,17.0,15.1,75.1,0.0,0.0,1022.8399999999999,83.8,197.7,17.16,6.6,20.5,7.0
1980-11-20,22.0,14.1,15.4,80.0,0.0,0.0,1009.3399999999999,96.3,96.84,8.379999999999999,4.4,18.05,7.9
1980-11-21,23.0,14.1,14.5,80.9,0.0,0.0,1009.3399999999999,95.7,96.84,8.379999999999999,4.4,18.55,8.9
1980-11-22,22.1,16.0,15.5,81.7,0.0,0.0,1021.24,87.5,125.2,10.84,4.6,19.05,6.1
1980-11-23,18.1,13.1,15.0,92.5,0.0,0.0,1025.42,97.5,110.68000000000002,9.6,5.2,15.6,5.0
1980-11-24,25.0,14.0,13.9,71.8,0.0,0.0,1022.64,58.6,206.92,17.9,9.2,19.5,11.0
1980-11-25,25.0,12.1,14.4,83.2,0.0,0.0,1022.18,88.8,125.2,10.84,4.6,18.55,12.9
1980-11-26,26.0,13.0,12.2,64.2,0.0,0.0,1024.3600000000001,36.3,213.58,18.42,8.4,19.5,13.0
1980-11-27,28.0,14.1,15.3,66.3,0.0,0.0,1020.74,65.7,252.35999999999999,21.74,7.6,21.05,13.9
1980-11-28,25.0,15.1,14.9,75.4,0.0,0.0,1024.7,91.7,200.5,17.36,6.8,20.05,9.9
1980-11-29,26.0,14.0,13.9,70.2,0.0,0.0,1021.8399999999999,62.9,211.37999999999997,18.34,8.6,20.0,12.0
1980-11-30,18.0,13.1,14.0,86.1,0.0,0.0,1023.22,93.8,96.84,8.379999999999999,4.4,15.55,4.9
1980-12-01,22.0,16.0,13.8,76.4,0.0,0.0,1020.5,78.8,189.78,16.48,6.6,19.0,6.0
1980-12-02,24.0,15.1,11.9,67.7,0.0,0.0,1021.5,66.3,230.53999999999996,19.939999999999998,8.0,19.55,8.9
1980-12-03,26.0,12.1,11.2,62.1,0.0,0.0,1024.7599999999998,23.8,255.06000000000003,21.979999999999997,8.6,19.05,13.9
1980-12-04,24.0,11.1,14.2,81.4,0.0,0.0,1021.22,68.8,140.02,12.120000000000001,5.6,17.55,12.9
1980-12-05,23.0,12.1,10.9,69.8,0.0,0.0,1026.7399999999998,38.6,196.02,17.06,7.4,17.55,10.9
1980-12-06,24.0,15.0,11.8,65.7,0.0,0.0,1022.4800000000001,47.5,266.76,23.1,9.2,19.5,9.0
1980-12-07,28.0,15.0,11.7,57.7,0.0,0.0,1022.3599999999999,21.3,245.16,21.199999999999996,8.4,21.5,13.0
1980-12-08,28.0,14.1,11.3,53.9,0.0,0.0,1018.36,53.8,296.36,25.640000000000004,9.4,21.05,13.9
1980-12-09,27.0,13.1,12.4,66.1,0.0,0.0,1022.14,62.5,235.92,20.34,8.4,20.05,13.9
1980-12-10,28.0,16.1,12.7,57.9,0.0,0.0,1019.14,52.5,245.58,21.24,8.6,22.05,11.9
1980-12-11,26.0,14.1,12.9,63.4,0.0,0.0,1020.1,65.0,270.9,23.3,9.0,20.05,11.9
1980-12-12,25.0,14.1,13.7,71.6,0.0,0.0,1020.74,75.0,213.77999999999997,18.5,7.4,19.55,10.9
1980-12-13,25.0,14.1,14.4,77.5,0.0,0.0,1023.74,82.5,197.7,17.160000000000004,6.6,19.55,10.9
1980-12-14,22.0,14.1,15.4,81.7,0.0,0.0,1021.24,90.0,69.47999999999999,6.0200000000000005,3.2,18.05,7.9
1980-12-15,23.0,18.0,15.3,75.0,0.0,0.0,1022.3799999999999,82.9,197.7,17.160000000000004,6.6,20.5,5.0
1980-12-16,27.0,17.1,16.1,71.9,0.0,0.0,1028.8200000000002,63.8,226.82,19.6,8.6,22.05,9.9
1980-12-17,28.0,17.1,15.7,69.1,0.0,0.0,1009.1199999999999,78.8,286.28000000000003,24.800000000000004,9.2,22.55,10.9
1980-12-18,28.0,17.1,12.9,57.4,0.0,0.0,1021.2,33.8,298.99999999999994,25.8,9.4,22.55,10.9
1980-12-19,31.0,18.0,9.9,44.7,0.0,0.0,1023.2,2.5,290.28000000000003,25.12,9.4,24.5,13.0
1980-12-20,27.0,16.1,17.3,77.3,0.0,0.0,1019.68,76.2,207.94,18.020000000000003,7.4,21.55,10.9
1980-12-21,26.1,17.1,15.4,70.2,0.0,0.0,1027.14,61.3,203.24000000000004,17.619999999999997,7.8,21.6,9.0
1980-12-22,30.0,18.1,14.6,58.1,0.0,0.0,1020.0,38.8,254.0,21.9,9.4,24.05,11.9
1980-12-23,29.0,17.1,14.8,57.3,0.0,0.0,1020.9800000000001,51.3,241.51999999999998,20.84,8.6,23.05,11.9
1980-12-24,29.0,19.1,15.7,60.7,0.0,0.0,1020.78,56.3,231.76000000000005,20.04,7.8,24.05,9.9
1980-12-25,28.0,17.1,14.7,60.1,0.0,0.0,1019.3,45.0,208.34,18.04,9.0,22.55,10.9
1980-12-26,27.0,18.0,13.5,56.9,0.0,0.0,1022.6,30.0,276.4,23.880000000000003,9.0,22.5,9.0
1980-12-27,28.0,17.1,15.7,69.3,0.0,0.0,1020.4799999999999,50.0,210.3,18.160000000000004,8.6,22.55,10.9
1980-12-28,29.0,19.1,17.2,71.4,0.0,0.0,1020.9200000000001,70.0,192.48,16.66,8.0,24.05,9.9
1980-12-29,28.0,19.0,16.7,69.5,0.0,0.0,1019.7199999999999,58.8,244.32000000000002,21.08,8.8,23.5,9.0
1980-12-30,31.1,18.0,13.8,53.7,0.0,0.0,1021.64,17.1,282.84000000000003,24.440000000000005,9.2,24.55,13.1
1980-12-31,30.0,20.0,14.3,56.0,0.0,0.0,1018.5800000000002,67.1,273.66,23.619999999999997,9.4,25.0,10.0
1981-01-01,31.0,16.1,15.5,60.9,0.0,0.0,1020.28,27.5,184.71999999999997,15.9,7.6,23.55,14.9
1981-01-02,31.0,15.1,14.0,56.4,0.0,0.0,1018.1199999999999,40.0,348.26,30.0,10.0,23.05,15.9
1981-01-03,31.0,22.0,11.9,43.3,0.0,0.0,1004.5799999999999,26.3,288.18,24.840000000000003,9.6,26.5,9.0
1981-01-04,31.0,19.1,14.7,55.6,0.0,0.0,1017.3,67.5,273.65999999999997,23.619999999999997,9.4,25.05,11.9
1981-01-05,27.0,18.1,16.1,69.3,0.0,0.0,1022.26,85.0,286.28000000000003,24.8,9.2,22.55,8.9
1981-01-06,25.0,18.1,16.3,76.3,0.0,0.0,1023.9400000000002,91.4,139.85999999999999,12.059999999999999,5.2,21.55,6.9
1981-01-07,27.0,18.0,15.5,70.1,0.0,0.0,1021.2199999999999,58.9,207.73999999999995,17.98,7.8,22.5,9.0
1981-01-08,25.1,17.1,16.4,77.2,0.0,0.0,1021.9800000000001,78.8,203.38,17.640000000000004,7.0,21.1,8.0
1981-01-09,23.0,14.1,15.3,73.9,0.0,0.0,1021.78,68.6,196.08,16.939999999999998,6.8,18.55,8.9
1981-01-10,25.0,17.0,15.7,72.7,0.0,0.0,1029.06,65.7,210.0,18.18,7.8,21.0,8.0
1981-01-11,24.0,16.1,15.6,77.1,0.0,0.0,1021.3800000000001,68.8,119.52000000000001,10.26,5.4,20.05,7.9
1981-01-12,29.0,17.0,14.8,61.8,0.0,0.0,1020.9399999999999,42.5,277.80000000000007,24.02,9.6,23.0,12.0
1981-01-13,30.0,20.1,16.3,62.5,0.0,0.0,1019.9,45.0,186.38,16.119999999999997,8.6,25.05,9.9
1981-01-14,33.0,18.1,9.2,46.3,0.0,0.0,1020.6200000000001,12.5,322.16,27.78,9.8,25.55,14.9
1981-01-15,31.0,19.1,14.4,54.7,0.0,0.0,1019.4799999999999,40.0,282.08000000000004,24.3,9.4,25.05,11.9
1981-01-16,33.0,20.0,14.9,55.4,0.0,0.0,1017.54,33.8,321.78,27.8,9.8,26.5,13.0
1981-01-17,32.0,21.0,16.0,55.1,0.0,0.0,1019.0,61.2,271.52,23.48,9.4,26.5,11.0
1981-01-18,29.0,16.1,17.1,70.0,0.0,0.0,1023.0799999999999,76.7,250.71999999999997,21.72,8.4,22.55,12.9
1981-01-19,29.0,15.1,16.3,69.2,0.0,0.0,1020.8799999999999,66.3,178.5,15.4,7.2,22.05,13.9
1981-01-20,29.0,20.0,17.8,70.4,0.0,0.0,1019.5200000000001,55.0,268.52,23.16,9.0,24.5,9.0
1981-01-21,29.0,19.1,18.2,71.3,0.0,0.0,1022.4799999999999,80.0,286.28000000000003,24.799999999999997,9.2,24.05,9.9
1981-01-22,23.1,18.1,17.9,84.7,0.0,0.0,1021.1000000000001,96.3,87.88,7.58,4.2,20.6,5.0
1981-01-23,22.0,16.1,17.5,93.4,0.0,0.0,1021.4399999999999,93.8,84.9,7.340000000000001,3.8,19.05,5.9
1981-01-24,23.0,16.1,17.5,90.6,0.0,0.0,1020.0799999999999,87.5,69.47999999999999,6.0200000000000005,3.2,19.55,6.9
1981-01-25,23.0,17.0,16.7,84.0,0.0,0.0,1019.78,85.0,122.4,10.64,4.4,20.0,6.0
1981-01-26,26.0,17.1,17.1,75.2,0.0,0.0,1022.9399999999999,62.5,196.58,17.0,7.6,21.55,8.9
1981-01-27,26.0,20.0,16.3,67.6,0.0,0.0,1020.86,48.8,225.84,19.54,8.4,23.0,6.0
1981-01-28,26.0,17.1,15.9,71.0,0.0,0.0,1020.74,55.0,233.16,20.1,8.0,21.55,8.9
1981-01-29,24.0,16.1,16.8,80.7,0.0,0.0,1022.4,81.3,122.40000000000002,10.64,4.4,20.05,7.9
1981-01-30,26.0,16.1,16.9,80.3,0.0,0.0,1022.82,83.8,188.56,16.32,6.2,21.05,9.9
1981-01-31,29.0,17.1,15.3,67.2,0.0,0.0,1019.4,40.0,215.51999999999998,18.599999999999998,8.0,23.05,11.9
1981-02-01,27.0,16.1,15.3,68.8,0.0,0.0,1019.9,53.8,237.57999999999998,20.46,9.8,21.55,10.9
1981-02-02,26.0,16.1,15.4,72.7,0.0,0.0,1020.14,70.0,162.33999999999997,14.0,7.0,21.05,9.9
1981-02-03,25.0,16.1,17.3,81.1,0.0,0.0,1020.46,75.0,186.3,16.139999999999997,6.6,20.55,8.9
1981-02-04,27.0,18.1,17.4,76.4,0.0,0.0,1022.9200000000001,83.7,188.56,16.32,6.2,22.55,8.9
1981-02-05,25.0,16.1,17.5,86.3,0.0,0.0,1021.24,93.8,87.88,7.58,4.2,20.55,8.9
1981-02-06,21.0,14.1,15.4,80.7,0.0,0.0,1021.72,91.3,96.84,8.379999999999999,4.4,17.55,6.9
1981-02-07,19.0,14.1,15.2,91.8,0.0,0.0,1011.26,100.0,87.88000000000001,7.58,4.2,16.55,4.9
1981-02-08,18.0,13.1,13.7,93.3,0.0,0.0,1025.4199999999998,98.6,110.67999999999999,9.6,5.2,15.55,4.9
1981-02-09,22.0,12.1,13.7,82.4,0.0,0.0,1022.4399999999999,75.0,130.54000000000002,11.34,5.0,17.05,9.9
1981-02-10,27.0,15.0,13.0,68.1,0.0,0.0,1023.86,12.9,223.24,19.3,8.4,21.0,12.0
1981-02-11,26.0,18.0,14.9,67.2,0.0,0.0,993.0,72.5,172.38,14.9,7.2,22.0,8.0
1981-02-12,27.1,15.1,15.0,69.4,0.0,0.0,1020.8,36.3,267.9,23.1,9.0,21.1,12.0
1981-02-13,26.1,18.0,14.0,63.0,0.0,0.0,1020.5800000000002,52.9,271.03999999999996,23.459999999999997,9.0,22.05,8.1
1981-02-14,27.0,17.0,13.3,60.8,0.0,0.0,1021.3,25.7,312.73999999999995,27.059999999999995,9.4,22.0,10.0
1981-02-15,26.0,18.0,15.1,69.1,0.0,0.0,1022.9400000000002,54.3,162.66,14.0,6.2,22.0,8.0
1981-02-16,26.0,16.1,14.7,68.0,0.0,0.0,1022.0600000000001,58.6,145.83999999999997,12.620000000000001,7.0,21.05,9.9
1981-02-17,27.0,14.1,15.9,73.5,0.0,0.0,1021.4199999999998,57.5,189.23999999999998,16.380000000000003,8.4,20.55,12.9
1981-02-18,26.0,16.1,15.9,70.8,0.0,0.0,1019.8,68.7,225.83999999999997,19.54,8.2,21.05,9.9
1981-02-19,27.0,16.1,16.2,77.4,0.0,0.0,1022.54,51.3,178.45999999999998,15.419999999999998,7.6,21.55,10.9
1981-02-20,27.0,19.0,16.8,75.8,0.0,0.0,1020.68,28.8,199.74,17.22,8.4,23.0,8.0
1981-02-21,27.0,17.1,17.0,75.8,0.0,0.0,1021.8,65.0,145.5,12.580000000000002,6.4,22.05,9.9
1981-02-22,26.0,16.1,16.0,75.9,0.0,0.0,1019.9399999999999,73.8,189.26,16.380000000000003,7.2,21.05,9.9
1981-02-23,25.0,15.1,15.7,77.8,0.0,0.0,1019.7599999999999,73.8,185.57999999999998,16.020000000000003,6.8,20.05,9.9
1981-02-24,26.0,18.0,15.0,67.0,0.0,0.0,1021.3799999999999,31.3,231.6,20.02,9.0,22.0,8.0
1981-02-25,27.0,19.0,15.8,66.6,0.0,0.0,1019.4200000000001,37.5,207.04000000000002,17.82,8.4,23.0,8.0
1981-02-26,28.0,16.1,15.7,68.5,0.0,0.0,1023.1400000000001,47.5,195.5,16.84,7.4,22.05,11.9
1981-02-27,28.0,16.1,15.7,70.3,0.0,0.0,1019.1600000000001,57.5,245.29999999999995,21.200000000000003,9.6,22.05,11.9
1981-02-28,27.0,17.1,16.5,71.7,0.0,0.0,1021.5400000000002,63.8,226.82,19.6,8.6,22.05,9.9
1981-03-01,26.0,17.1,15.9,72.4,0.0,0.0,1028.82,63.8,224.82,19.44,8.4,21.55,8.9
1981-03-02,26.0,18.0,14.3,65.9,0.0,0.0,1004.22,70.0,245.43999999999997,21.220000000000002,8.8,22.0,8.0
1981-03-03,24.0,18.1,17.5,78.2,0.0,0.0,1021.46,85.0,188.56,16.32,6.2,21.05,5.9
1981-03-04,20.0,12.1,14.9,85.5,0.0,0.0,1011.3799999999999,100.0,110.68000000000002,9.6,5.2,16.05,7.9
1981-03-05,18.0,12.1,13.5,84.6,0.0,0.0,1023.9799999999999,76.3,130.54000000000002,11.34,5.0,15.05,5.9
1981-03-06,21.0,11.1,11.7,75.5,0.0,0.0,1024.3799999999999,62.5,98.22,8.48,5.2,16.05,9.9
1981-03-07,21.1,14.0,11.4,71.3,0.0,0.0,1025.5400000000002,38.7,207.5,18.0,7.6,17.55,7.1
1981-03-08,24.1,14.1,14.1,74.8,0.0,0.0,1023.5799999999999,41.3,223.21999999999997,19.240000000000002,8.8,19.1,10.0
1981-03-09,27.0,14.1,13.9,67.9,0.0,0.0,1023.2199999999999,50.0,254.94000000000005,21.98,9.4,20.55,12.9
1981-03-10,23.0,12.1,13.3,78.0,0.0,0.0,1022.3,80.0,190.32,16.56,6.2,17.55,10.9
1981-03-11,25.0,14.0,13.3,72.5,0.0,0.0,1024.26,16.3,206.5,17.779999999999998,8.4,19.5,11.0
1981-03-12,26.0,16.1,12.8,62.5,0.0,0.0,1022.1200000000001,18.8,254.5,21.98,9.0,21.05,9.9
1981-03-13,28.0,15.1,14.4,70.5,0.0,0.0,1022.24,25.0,206.66,17.82,7.4,21.55,12.9
1981-03-14,27.0,14.1,14.1,65.0,0.0,0.0,1022.1800000000001,23.8,221.92000000000002,19.2,8.2,20.55,12.9
1981-03-15,27.0,13.1,12.7,63.2,0.0,0.0,1022.4,67.5,221.5,18.999999999999996,8.0,20.05,13.9
1981-03-16,27.0,14.1,11.1,59.1,0.0,0.0,1022.9599999999998,20.0,255.92,22.0,8.8,20.55,12.9
1981-03-17,22.0,15.1,15.0,82.9,0.0,0.0,1021.24,85.0,77.08,6.720000000000001,3.4,18.55,6.9
1981-03-18,24.0,15.1,13.6,74.1,0.0,0.0,1022.4399999999999,67.5,203.54,17.560000000000002,7.4,19.55,8.9
1981-03-19,24.1,15.0,13.3,69.1,0.0,0.0,1028.6399999999999,36.3,190.82,16.44,7.4,19.55,9.1
1981-03-20,26.0,16.1,13.8,65.6,0.0,0.0,1021.6600000000001,36.3,207.04000000000002,17.84,8.0,21.05,9.9
1981-03-21,26.0,14.1,13.9,71.0,0.0,0.0,1020.6600000000001,55.0,205.88000000000002,17.78,9.0,20.05,11.9
1981-03-22,25.0,15.1,14.2,73.3,0.0,0.0,1023.0600000000001,57.5,185.88000000000002,16.080000000000002,7.8,20.05,9.9
1981-03-23,25.0,17.0,14.7,70.0,0.0,0.0,1026.7,38.6,238.2,20.520000000000003,8.8,21.0,8.0
1981-03-24,24.0,16.1,14.8,68.1,0.0,0.0,1021.0,85.0,267.58000000000004,23.160000000000004,8.8,20.05,7.9
1981-03-25,26.0,18.0,16.4,74.3,0.0,0.0,1021.6599999999999,78.6,207.94,18.020000000000003,7.4,22.0,8.0
1981-03-26,25.0,10.1,11.3,67.3,0.0,0.0,1023.04,38.8,188.87999999999997,16.32,7.4,17.55,14.9
1981-03-27,26.0,9.1,8.9,60.7,0.0,0.0,1026.7,28.8,211.26,18.16,7.8,17.55,16.9
1981-03-28,24.0,11.1,11.6,67.1,0.0,0.0,1022.26,43.7,210.14000000000001,18.2,7.8,17.55,12.9
1981-03-29,25.0,12.1,8.4,53.6,0.0,0.0,1026.92,6.3,259.06000000000006,22.380000000000003,8.6,18.55,12.9
1981-03-30,25.0,10.1,11.0,65.0,0.0,0.0,1022.22,38.6,188.88,16.32,7.4,17.55,14.9
1981-03-31,23.0,13.0,9.8,62.2,0.0,0.0,1024.24,15.0,172.4,14.9,6.8,18.0,10.0
1981-04-01,27.0,14.1,8.4,52.6,0.0,0.0,1024.8799999999999,1.3,226.72000000000003,19.559999999999995,8.0,20.55,12.9
1981-04-02,27.0,14.1,8.5,50.0,0.0,0.0,1024.3600000000001,3.8,188.58,16.279999999999998,7.2,20.55,12.9
1981-04-03,27.0,14.0,8.9,50.9,0.0,0.0,1026.06,10.0,295.72,25.56,9.2,20.5,13.0
1981-04-04,27.0,16.1,8.4,46.5,0.0,0.0,1024.7400000000002,12.5,315.46,27.18,9.8,21.55,10.9
1981-04-05,28.0,15.0,11.4,58.9,0.0,0.0,1011.3,11.3,250.82000000000002,21.68,8.6,21.5,13.0
1981-04-06,29.0,15.1,8.9,47.0,0.0,0.0,1021.1,11.3,323.23999999999995,27.9,9.6,22.05,13.9
1981-04-07,27.0,14.1,12.1,60.0,0.0,0.0,1020.7400000000001,17.5,243.0,20.979999999999997,8.4,20.55,12.9
1981-04-08,26.0,12.1,10.4,55.7,0.0,0.0,1023.3399999999999,38.8,306.71999999999997,26.5,9.2,19.05,13.9
1981-04-09,22.0,14.1,12.4,70.3,0.0,0.0,1022.3799999999999,78.8,252.38000000000002,21.86,8.6,18.05,7.9
1981-04-10,22.0,14.0,10.8,66.8,0.0,0.0,1023.32,55.0,156.28,13.48,7.2,18.0,8.0
1981-04-11,25.0,11.1,8.5,61.2,0.0,0.0,1024.7,6.3,162.23999999999998,14.02,6.6,18.05,13.9
1981-04-12,27.0,15.0,7.8,47.8,0.0,0.0,1024.28,22.5,323.25999999999993,27.959999999999997,9.8,21.0,12.0
1981-04-13,27.0,14.1,8.8,48.9,0.0,0.0,1024.3200000000002,15.0,272.91999999999996,23.52,9.2,20.55,12.9
1981-04-14,29.0,16.0,8.3,47.1,0.0,0.0,1021.86,21.4,324.41999999999996,28.080000000000002,10.0,22.5,13.0
1981-04-15,28.0,14.1,6.3,42.2,0.0,0.0,1025.1599999999999,1.3,277.21999999999997,23.94,9.2,21.05,13.9
1981-04-16,26.0,14.1,8.4,49.3,0.0,0.0,1023.9399999999999,0.0,208.76,18.02,7.6,20.05,11.9
1981-04-17,27.0,13.1,9.0,52.8,0.0,0.0,1023.9399999999999,17.5,312.0,26.96,9.6,20.05,13.9
1981-04-18,24.0,14.1,12.0,66.5,0.0,0.0,1023.6600000000001,23.7,221.54000000000002,19.119999999999997,8.0,19.05,9.9
1981-04-19,24.0,13.1,12.4,68.0,0.0,0.0,1024.02,27.5,186.07999999999998,16.1,7.2,18.55,10.9
1981-04-20,26.0,14.1,10.0,58.8,0.0,0.0,1022.64,30.0,269.12,23.259999999999998,9.0,20.05,11.9
1981-04-21,26.0,11.1,10.2,56.1,0.0,0.0,1024.1399999999999,25.0,183.94,15.9,7.2,18.55,14.9
1981-04-22,23.0,14.0,8.0,56.5,0.0,0.0,1026.9,2.5,194.72,16.919999999999998,7.2,18.5,9.0
1981-04-23,22.0,13.1,9.1,58.8,0.0,0.0,1011.6,52.5,248.84,21.4,8.6,17.55,8.9
1981-04-24,25.0,12.1,6.7,51.4,0.0,0.0,1026.3200000000002,10.0,242.0,20.939999999999998,8.6,18.55,12.9
1981-04-25,24.0,14.1,7.8,48.5,0.0,0.0,1024.5,26.3,281.34000000000003,24.3,9.2,19.05,9.9
1981-04-26,23.0,11.1,12.3,72.5,0.0,0.0,1024.16,63.8,152.62,13.139999999999997,6.0,17.05,11.9
1981-04-27,15.1,7.1,9.3,84.0,0.0,0.0,1023.74,61.3,111.18000000000002,9.6,4.8,11.1,8.0
1981-04-28,20.1,8.0,3.3,53.7,0.0,0.0,1015.22,1.3,125.6,10.86,5.0,14.05,12.1
1981-04-29,20.0,8.1,5.0,59.3,0.0,0.0,1026.1599999999999,7.5,182.2,15.780000000000001,7.0,14.05,11.9
1981-04-30,19.0,8.1,7.2,66.0,0.0,0.0,1028.58,30.0,150.0,12.9,6.0,13.55,10.9
1981-05-01,20.0,8.0,6.5,65.3,0.0,0.0,1027.7599999999998,13.8,168.94,14.520000000000001,6.8,14.0,12.0
