timestamp,value
2007-12-01,180.283263655462
2007-11-01,171.113943392857
2007-10-01,164.114103726708
2007-09-01,160.125031578947
2007-08-01,151.030785714286
2007-07-01,147.216401315789
2007-06-01,164.537264484127
2007-05-01,160.139158928571
2007-04-01,152.630566785714
2007-03-01,169.583269727891
2007-02-01,177.384885526316
2007-01-01,165.160018984962
2006-12-01,160.720734821429
2006-11-01,164.10640125
2006-10-01,142.262410714286
2006-09-01,120.269894642857
2006-08-01,115.277289285714
2006-07-01,114.305610178571
2006-06-01,109.612356632653
2006-05-01,110.624682142857
2006-04-01,107.910347368421
2006-03-01,104.952080357143
2006-02-01,106.936502067669
2006-01-01,102.7904075
2005-12-01,102.676052210884
2005-11-01,95.9797064285714
2005-10-01,101.551246088435
2005-09-01,97.0707683673469
2005-08-01,99.2866364285714
2005-07-01,105.664287142857
2005-06-01,97.6152767857143
2005-05-01,95.364812414966
2005-04-01,96.4708717687075
2005-03-01,100.014011054422
2005-02-01,94.3593936090225
2005-01-01,96.03875875
2004-12-01,95.6085204081633
2004-11-01,93.7585103383459
2004-10-01,93.4151484693877
2004-09-01,97.7269052721088
2004-08-01,104.0931375
2004-07-01,104.49448877551
2004-06-01,123.278751020408
2004-05-01,129.285215714286
2004-04-01,133.439499659864
2004-03-01,128.460194875776
2004-02-01,122.932429135338
2004-01-01,116.245588293651
2003-12-01,111.992209586466
2003-11-01,108.10048487395
2003-10-01,104.205951552795
2003-09-01,103.238455272109
2003-08-01,100.349578214286
2003-07-01,97.6706649659864
2003-06-01,107.02530255102
2003-05-01,107.906400680272
2003-04-01,105.338093367347
2003-03-01,105.131878911565
2003-02-01,106.141079960317
2003-01-01,105.844256122449
2002-12-01,107.012648482143
2002-11-01,108.646429375
2002-10-01,109.64680993323
2002-09-01,113.941454196429
2002-08-01,109.891001785714
2002-07-01,99.7000026785715
2002-06-01,93.1698001339286
2002-05-01,90.3313050170068
2002-04-01,87.1066477678571
2002-03-01,89.8579491071429
2002-02-01,90.728193843985
2002-01-01,91.9669605867347
2001-12-01,92.3115151680672
2001-11-01,89.8825542410714
2001-10-01,86.2677391304348
2001-09-01,89.7439884868421
2001-08-01,92.8790316381988
2001-07-01,90.7546695436508
2001-06-01,83.1606659863946
2001-05-01,85.0775230867347
2001-04-01,87.5450665178572
2001-03-01,91.0121535714286
2001-02-01,92.3775148214285
2001-01-01,94.2972332706767
2000-12-01,96.2242037593985
2000-11-01,88.9371078282313
2000-10-01,84.7072744047619
2000-09-01,80.150576268797
2000-08-01,75.2405311428571
2000-07-01,75.057375212585
2000-06-01,84.0395145034014
2000-05-01,95.5305508928571
2000-04-01,95.5393729517857
2000-03-01,95.1693511057143
2000-02-01,95.0816190401786
2000-01-01,92.9532749553571
1999-12-01,87.2228376839286
1999-11-01,85.4093406300459
1999-10-01,85.6504712053571
1999-09-01,87.1209208758503
1999-08-01,86.3819147321428
1999-07-01,83.5984030357143
1999-06-01,92.9470118303571
1999-05-01,92.7170656696428
1999-04-01,94.0384785289116
1999-03-01,96.4264500776398
1999-02-01,94.5640047227443
1999-01-01,97.4518737792969
1998-12-01,95.3247604370117
1998-11-01,97.3845291137695
1998-10-01,95.494758605957
1998-09-01,85.7144470214844
1998-08-01,88.3582077026367
1998-07-01,100.904479980469
1998-06-01,101.751693725586
1998-05-01,105.966926574707
1998-04-01,106.687858581543
1998-03-01,113.840438842773
1998-02-01,113.61873626709
1998-01-01,114.367256164551
1997-12-01,113.604362487793
1997-11-01,117.404762268066
1997-10-01,120.244216918945
1997-09-01,112.236907958984
1997-08-01,111.951019287109
1997-07-01,106.420722961426
1997-06-01,112.58137512207
1997-05-01,118.610809326172
1997-04-01,124.712875366211
1997-03-01,127.860580444336
1997-02-01,121.746200561523
1997-01-01,118.695167541504
1996-12-01,116.835014343262
1996-11-01,117.136840820313
1996-10-01,128.608795166016
1996-09-01,145.239181518555
1996-08-01,186.820068359375
1996-07-01,197.619995117188
1996-06-01,196.639312744141
1996-05-01,203.998931884766
1996-04-01,189.03303527832
1996-03-01,170.961151123047
1996-02-01,164.71223449707
1996-01-01,156.67073059082
1995-12-01,148.188522338867
1995-11-01,143.21223449707
1995-10-01,140.816360473633
1995-09-01,130.51301574707
1995-08-01,126.297080993652
1995-07-01,127.309562683105
1995-06-01,120.007438659668
1995-05-01,111.927581787109
1995-04-01,109.640487670898
1995-03-01,109.627067565918
1995-02-01,106.977661132813
1995-01-01,106.898773193359
1994-12-01,102.555236816406
1994-11-01,95.605712890625
1994-10-01,96.1100006103516
1994-09-01,97.6050567626953
1994-08-01,96.1568756103516
1994-07-01,98.7315521240234
1994-06-01,112.083099365234
1994-05-01,110.601257324219
1994-04-01,113.416732788086
1994-03-01,120.107292175293
1994-02-01,123.64900970459
1994-01-01,126.716453552246
1993-12-01,121.229499816895
1993-11-01,115.92845916748
1993-10-01,105.767631530762
1993-09-01,101.031677246094
1993-08-01,100.312896728516
1993-07-01,101.888687133789
1993-06-01,92.7262115478516
1993-05-01,99.2226715087891
1993-04-01,100.487373352051
1993-03-01,97.5351867675781
1993-02-01,94.2540740966797
1993-01-01,94.09521484375
1992-12-01,94.0434188842773
1992-11-01,95.1726608276367
1992-10-01,94.5597686767578
1992-09-01,98.2166748046875
1992-08-01,97.5399322509766
1992-07-01,102.394058227539
1992-06-01,110.201927185059
1992-05-01,109.177909851074
1992-04-01,109.055137634277
1992-03-01,116.684593200684
1992-02-01,113.921257019043
1992-01-01,109.586357116699
1991-12-01,106.720680236816
1991-11-01,106.797866821289
1991-10-01,109.523323059082
1991-09-01,108.853126525879
1991-08-01,110.118812561035
1991-07-01,105.72989654541
1991-06-01,105.113136291504
1991-05-01,105.735160827637
1991-04-01,110.231010437012
1991-03-01,109.049957275391
1991-02-01,106.294166564941
1991-01-01,105.506813049316
1990-12-01,102.357360839844
1990-11-01,99.9952697753906
1990-10-01,99.9952697753906
1990-09-01,102.357360839844
1990-08-01,109.83731842041
1990-07-01,114.955192565918
1990-06-01,120.073066711426
1990-05-01,121.254096984863
1990-04-01,118.498336791992
1990-03-01,109.83731842041
1990-02-01,106.294166564941
1990-01-01,105.900512695313
