"date","mean","stdev","var","median","iqr"
2017-03-20,45.5889397898037,18.9428189185356,360.562128866867,41.8733014752788,20.0898223384738
2017-03-25,46.9027326030125,19.3785776322886,376.805277178359,42.9299412388956,21.3645981819403
2017-03-30,48.2165254162213,19.8143363460416,393.048425489851,43.9865810025123,22.6393740254068
2017-04-04,45.5321311950692,19.7887481689451,391.954129028315,41.2200534820557,21.9887158393864
2017-04-09,40.18227895101,19.455595397949,379.301536051427,35.9047477722168,20.0544349670414
2017-04-14,34.8324267069507,19.1224426269529,366.648943074539,30.5894420623779,18.1201540946965
2017-04-19,29.4825744628915,18.7892898559568,353.996350097651,25.2741363525391,16.1858732223515
2017-04-24,24.1327222188323,18.4561370849607,341.343757120763,19.9588306427002,14.2515923500065
2017-04-29,18.782869974773,18.1229843139646,328.691164143875,14.6435249328613,12.3173114776615
2017-05-04,15.7947589351294,17.4287554217921,306.698560653189,11.7786392704133,10.6851185521776
2017-05-09,14.3811420317628,16.4938091155019,278.479283486638,10.5473669728925,9.25431759126766
2017-05-14,12.9675251283962,15.5588628092118,250.260006320087,9.31609467537174,7.82351663035773
2017-05-19,11.5539082250296,14.6239165029216,222.040729153536,8.08482237785095,6.3927156694478
2017-05-24,10.140291321663,13.6889701966315,193.821451986985,6.85355008033016,4.96191470853786
2017-05-29,8.72667441829646,12.7540238903413,165.602174820433,5.62227778280937,3.53111374762792
2017-06-03,7.74106178283779,11.8053794542947,141.471080525711,4.83473520278933,2.63890517552736
2017-06-08,7.39745554924099,10.8361878236133,123.472260538732,4.71278719902041,2.55458518664084
2017-06-13,7.05384931564419,9.86699619293194,105.473440551753,4.59083919525149,2.47026519775433
2017-06-18,6.71024308204739,8.89780456225058,87.4746205647736,4.46889119148257,2.38594520886781
2017-06-23,6.36663684845059,7.92861293156922,69.4758005777944,4.34694318771365,2.3016252199813
2017-06-28,6.02303061485378,6.95942130088787,51.4769805908152,4.22499518394473,2.21730523109478
2017-07-03,5.99492106899226,6.52320663390602,42.8583506922517,4.28447334228026,2.41485180393384
2017-07-08,6.44005655473366,6.88645741247342,48.3100059263117,4.61609074377247,3.03519821936127
2017-07-13,6.88519204047506,7.24970819104083,53.7616611603717,4.94770814526468,3.65554463478869
2017-07-18,7.33032752621647,7.61295896960823,59.2133163944317,5.27932554675689,4.27589105021612
2017-07-23,7.77546301195787,7.97620974817564,64.6649716284916,5.6109429482491,4.89623746564354
2017-07-28,8.22059849769927,8.33946052674304,70.1166268625516,5.94256034974131,5.51658388107096
2017-08-02,8.84610475724832,8.66646201533636,75.2059692382762,6.49510311926567,6.14688466287471
2017-08-07,10.0127233382203,8.8847156340074,79.2083730389944,7.71042199288647,6.80704854380743
2017-08-12,11.2094037148269,9.09692770434944,83.1503913633234,8.9625617611793,7.46887148580286
2017-08-17,12.4060840914335,9.30913977469147,87.0924096876524,10.2147015294721,8.1306944277983
2017-08-22,13.6027644680401,9.5213518450335,91.0344280119815,11.466841297765,8.79251736979374
2017-08-27,14.7994448446467,9.73356391537554,94.9764463363105,12.7189810660578,9.45434031178918
2017-09-01,16.691880475322,10.1830758113244,107.124510443898,14.5826994274509,10.4435782638677
2017-09-06,22.9907660484323,12.135486602783,171.244197845454,20.319748878479,13.5064446131393
2017-09-11,29.9854068756113,14.3251972198484,243.569931030268,26.6683769226074,16.8967259724939
2017-09-16,36.9800477027902,16.5149078369139,315.895664215083,33.0170049667359,20.2870073318486
2017-09-21,43.9746885299692,18.7046184539793,388.221397399897,39.3656330108643,23.6772886912033
2017-09-26,50.9693293571481,20.8943290710447,460.547130584712,45.7142610549927,27.0675700505579
2017-10-01,57.1894191095915,23.1301085515174,543.379948371144,51.4464109027001,30.7450481377883
2017-10-06,58.5040187220429,25.6576575002361,692.757635301154,53.2741988397414,36.2414388348984
2017-10-11,59.0440672597586,28.231275312362,852.642406832782,54.4855085803616,42.0250262598842
2017-10-16,59.5841157974744,30.8048931244879,1012.52717836441,55.6968183209819,47.80861368487
2017-10-21,60.1241643351902,33.3785109366138,1172.41194989604,56.9081280616022,53.5922011098559
2017-10-26,60.664212872906,35.9521287487397,1332.29672142767,58.1194378022224,59.3757885348417
2017-10-31,61.336368779009,38.4714151550619,1489.93636251469,59.3724360681349,64.9537372662949
2017-11-05,64.3864573160816,40.0127362569171,1607.16365559895,61.3758277893066,66.8301895141607
2017-11-10,68.2291900634775,41.22806892395,1710.92016601562,63.6293506622314,67.4728096008306
2017-11-15,72.0719228108733,42.4434015909829,1814.67667643228,65.8828735351562,68.1154296875005
2017-11-20,75.9146555582691,43.6587342580158,1918.43318684895,68.136396408081,68.7580497741704
2017-11-25,79.7573883056649,44.8740669250486,2022.18969726562,70.3899192810058,69.4006698608403
2017-11-30,83.4823729681208,45.9730666228262,2116.23153194304,72.678329197053,69.8388235079863
2017-12-05,85.0878921016579,44.9780728740075,2035.409203314,75.5947058893019,66.5965812437001
2017-12-10,85.9869227255553,43.2850813096568,1896.29882024949,78.7204048402847,62.1275403422699
2017-12-15,86.8859533494527,41.592089745306,1757.18843718497,81.8461037912676,57.6584994408397
2017-12-20,87.7849839733502,39.8990981809553,1618.07805412046,84.9718027422504,53.1894585394096
2017-12-25,88.6840145972476,38.2061066166046,1478.96767105594,88.0975016932332,48.7204176379794
2017-12-30,89.583045221145,36.5131150522538,1339.85728799142,91.2232006442161,44.2513767365492
2018-01-04,92.3540243333395,39.4026929793818,1671.30979082661,93.0155521515875,42.4315168319216
2018-01-09,96.3729691043985,45.3473172341622,2316.47088426158,93.9190053632181,42.3777775918289
2018-01-14,100.391913875458,51.2919414889426,2961.63197769656,94.8224585748487,42.3240383517363
2018-01-19,104.410858646517,57.236565743723,3606.79307113154,95.7259117864792,42.2702991116437
2018-01-24,108.429803417576,63.1811899985035,4251.95416456653,96.6293649981098,42.2165598715511
2018-01-29,112.448748188635,69.1258142532839,4897.11525800151,97.5328182097403,42.1628206314584
2018-02-03,114.028263636998,70.0131478990825,4995.17260742187,98.7528675624302,41.7888984680181
2018-02-08,111.948635101319,63.3145456314085,4272.57434082031,100.447811126709,40.9347019195562
2018-02-13,109.86900656564,56.6159433637345,3549.97607421875,102.142754690988,40.0805053710943
2018-02-18,107.78937802996,49.9173410960604,2827.37780761718,103.837698255266,39.2263088226323
2018-02-23,105.709749494281,43.2187388283864,2104.77954101562,105.532641819545,38.3721122741704
2018-02-28,103.33641465007,36.6837767622985,1405.43258883568,106.733690928094,37.4371051419171
2018-03-05,95.6763662522848,33.094338324762,1124.60929624496,99.0446398335117,35.0475075014181
2018-03-10,86.2540800033086,30.4867410967425,983.293890183968,88.3922220045519,32.1730463581706
2018-03-15,76.8317937543324,27.879143868723,841.97848412298,77.739804175592,29.298585214923
2018-03-20,67.4095075053561,25.2715466407035,700.663078061992,67.0873863466322,26.4241240716755
2018-03-25,57.98722125638,22.6639494126841,559.347672001005,56.4349685176724,23.5496629284279
2018-03-30,48.5649350074038,20.0563521846646,418.032265940017,45.7825506887126,20.6752017851804
2018-04-04,42.3493169784554,19.2179533004758,369.706646728512,38.8766534805296,18.9891041755681
2018-04-09,38.2714777628589,19.5590199788409,383.374218749997,34.4684366861977,18.0952489217127
2018-04-14,34.1936385472623,19.900086657206,397.041790771481,30.0602198918658,17.2013936678574
2018-04-19,30.1157993316658,20.2411533355711,410.709362792966,25.6520030975339,16.307538414002
2018-04-24,26.0379601160693,20.5822200139361,424.37693481445,21.2437863032021,15.4136831601466
2018-04-29,21.9601209004728,20.9232866923012,438.044506835934,16.8355695088702,14.5198279062912
2018-05-04,19.1775403176592,20.4017281993741,420.271337693734,14.1374634312043,13.0396363196839
2018-05-09,17.2584654900343,19.3050862589188,381.537674442411,12.579431164649,11.1685538445754
2018-05-14,15.3393906624094,18.2084443184635,342.804011191088,11.0213988980937,9.29747136946696
2018-05-19,13.4203158347845,17.1118023780082,304.070347939765,9.46336663153839,7.42638889435847
2018-05-24,11.5012410071596,16.0151604375529,265.336684688442,7.90533436498309,5.55530641924999
2018-05-29,9.58216617953468,14.9185184970976,226.603021437119,6.3473020984278,3.6842239441415
2018-06-03,8.436859766643,13.9253267288206,195.487824503577,5.45527025858536,2.6557042121892
2018-06-08,8.45220597585118,13.0873102188108,175.800327046709,5.56223905881221,2.89102859497119
2018-06-13,8.46755218505935,12.249293708801,156.11282958984,5.66920785903906,3.12635297775317
2018-06-18,8.48289839426752,11.4112771987913,136.425332132972,5.7761766592659,3.36167736053515
2018-06-23,8.49824460347569,10.5732606887815,116.737834676103,5.88314545949275,3.59700174331713
2018-06-28,8.51359081268386,9.73524417877173,97.050337219235,5.9901142597196,3.83232612609912
2018-07-03,8.92299307546383,9.51067632244455,91.5755314980751,6.38179302215551,4.78177896622737
2018-07-08,9.92347941860151,10.2062814466413,107.419763380478,7.20053672790502,6.80242449237502
2018-07-13,10.9239657617392,10.9018865708379,123.263995262881,8.01928043365454,8.82307001852269
2018-07-18,11.9244521048769,11.5974916950346,139.108227145284,8.83802413940405,10.8437155446703
2018-07-23,12.9249384480146,12.2930968192313,154.952459027687,9.65676784515356,12.864361070818
2018-07-28,13.9254247911522,12.988701943428,170.79669091009,10.4755115509031,14.8850065969657
2018-08-02,14.9914294458212,13.845409424074,194.505298540666,11.3040096467539,16.5152454222407
2018-08-07,16.2539890350842,15.1854239740677,241.80703341576,12.1617709129085,16.974264144898
2018-08-12,17.5274683429357,16.5522889168029,290.419497582217,13.0211579107467,17.3682150840764
2018-08-17,18.8009476507871,17.9191538595382,339.031961748674,13.8805449085848,17.7621660232549
2018-08-22,20.0744269586386,19.2860188022734,387.64442591513,14.739931906423,18.1561169624334
2018-08-27,21.3479062664901,20.6528837450087,436.256890081587,15.5993189042612,18.5500679016118
2018-09-01,22.6289407914692,21.7098662634817,473.676054165744,16.5715816214774,18.9342614841466
2018-09-06,23.9578250249235,20.8042600949603,440.204317728675,18.2587238947548,19.2566584746048
2018-09-11,25.2942644755053,19.5887715021767,395.539281209306,20.0587418874102,19.5692981084193
