date,mean,median,std,var,iqr
2012-01-01T00:00:00,0.09121472175528622,0.11023622047244097,0.4201465733503575,0.17652314309804734,0.5275590551181103
2012-01-06T00:00:00,0.28689753824146924,0.322381930184805,0.374430793410546,0.140198419054051,0.39425051334702266
2012-01-11T00:00:00,0.21291878302806422,0.19634703196347036,0.3745270560115306,0.14027051568466417,0.44292237442922366
2012-01-16T00:00:00,0.19979302188054404,0.30000000000000004,0.39086972789838087,0.1527791441873543,0.3710526315789475
2012-01-21T00:00:00,0.19272338148742643,0.20952380952380945,0.44989409093246113,0.2024046930559456,0.49523809523809526
2012-01-26T00:00:00,-0.06408471711245897,-0.14601769911504425,0.3860306518651918,0.1490196641794649,0.44690265486725667
2012-01-31T00:00:00,0.30199750312109863,0.2925925925925925,0.29852163504689994,0.08911516659107452,0.29259259259259274
2012-02-05T00:00:00,0.40455804182448996,0.45325779036827196,0.3169943884543534,0.1004854423115495,0.2521246458923514
2012-02-10T00:00:00,0.39216481752597326,0.6012558869701727,0.4970458183136912,0.24705454550312692,0.6310832025117741
2012-02-15T00:00:00,0.2666975974825006,0.3357271095152603,0.3139251023275323,0.09854896987135162,0.2728904847396769
2012-02-20T00:00:00,-0.04389044943820225,-0.15000000000000002,0.44261454423497804,0.19590763476833734,0.6062500000000001
2012-02-25T00:00:00,0.12170975092323408,0.09090909090909083,0.42078572734038916,0.17706062833338035,0.47552447552447563
2012-03-01T00:00:00,0.11874862304472353,0.04761904761904767,0.4244932324685466,0.18019450441159554,0.40896358543417366
2012-03-06T00:00:00,-0.11112964082466492,-0.1576994434137291,0.45658832072630434,0.20847289462366658,0.712430426716141
2012-03-11T00:00:00,-0.11402413649604662,-0.154320987654321,0.41388405671795325,0.17130001240530993,0.5802469135802468
2012-03-16T00:00:00,0.1463401330860696,0.21359223300970864,0.5208764020284266,0.27131222619007905,0.7864077669902912
2012-03-21T00:00:00,0.014828119126185209,-0.06319702602230481,0.4509876586347403,0.20338986824084504,0.5650557620817843
2012-03-26T00:00:00,-0.0827226836020192,-0.1376811594202898,0.3978696331144585,0.1583002449546338,0.39855072463768115
2012-03-31T00:00:00,0.16544996720201444,0.31073446327683607,0.475971413883353,0.2265487868341181,0.576271186440678
2012-04-05T00:00:00,0.22838233030629523,0.21643835616438367,0.406895979295573,0.16556433796690337,0.5041095890410958
2012-04-10T00:00:00,-0.07698147585788034,-0.1576576576576577,0.47269386703093613,0.2234394919286603,0.4864864864864865
2012-04-15T00:00:00,0.3480470840021402,0.36309523809523814,0.413034587979943,0.1705975708677613,0.5119047619047619
2012-04-20T00:00:00,-0.12891144134348195,-0.2544802867383512,0.459473160959699,0.21111558564229743,0.6379928315412186
2012-04-25T00:00:00,-0.19479222400570714,-0.3142857142857143,0.4058334092592841,0.16470075607101356,0.6095238095238096
2012-04-30T00:00:00,-0.006908031627132753,-0.014814814814814836,0.399479937736023,0.15958422065357683,0.5629629629629629
2012-05-05T00:00:00,0.25593718079673133,0.3806818181818181,0.45844053009667945,0.21016771963532446,0.7045454545454546
2012-05-10T00:00:00,-0.05913660555884092,-0.08771929824561409,0.46741425724005076,0.21847608787126832,0.6578947368421053
2012-05-15T00:00:00,0.015522904062229876,0.1200000000000001,0.5336767103955719,0.2848108312186391,0.9661538461538463
2012-05-20T00:00:00,-0.18045701300340866,-0.13707865168539324,0.42987605166504284,0.18479341979512656,0.642696629213483
2012-05-25T00:00:00,0.16616887118949417,0.10548523206751059,0.4370972962777202,0.19105404641329313,0.5485232067510548
2012-05-30T00:00:00,0.041822721598002495,0.12698412698412698,0.5002480184732256,0.25024807998638865,0.5238095238095237
2012-06-04T00:00:00,-0.1701193820224719,-0.3203125,0.5099098498823709,0.260008055007062,0.796875
2012-06-09T00:00:00,-0.17549491706795078,-0.19780219780219777,0.484235155447427,0.23448368577119383,0.7802197802197801
2012-06-14T00:00:00,-0.18938283667155187,-0.2681159420289855,0.47940578247253185,0.22982990426810054,0.6376811594202898
2012-06-19T00:00:00,0.05882930180069674,0.05676855895196509,0.4697749458530099,0.2206884997511984,0.6986899563318776
2012-06-24T00:00:00,-0.15172467981456744,-0.21212121212121215,0.40640065555025434,0.16516149283167647,0.6386946386946387
2012-06-29T00:00:00,0.19902447521992858,0.24806201550387597,0.4699280403602411,0.2208323631168164,0.6511627906976744
2012-07-04T00:00:00,0.010883914688884319,0.07571801566579639,0.41359949138239244,0.17106453927177373,0.5065274151436032
2012-07-09T00:00:00,0.0040106542571105,-0.12806539509536785,0.4715551873559857,0.22236429472233882,0.8228882833787466
2012-07-14T00:00:00,0.15463721195962676,0.30508474576271194,0.5452564523225594,0.2973045987993835,0.9604519774011299
2012-07-19T00:00:00,-0.11885968985049677,-0.2479338842975206,0.48290943552323473,0.2332015229173692,0.7438016528925621
2012-07-24T00:00:00,0.038795844816620725,-0.03396226415094339,0.5044067591733675,0.25442617869977957,0.7169811320754716
2012-07-29T00:00:00,-0.13513332215327856,-0.24179104477611946,0.5298357501157357,0.28072592210070435,0.5611940298507463
2012-08-03T00:00:00,0.1404222982141888,0.1497584541062802,0.44188461442071414,0.1952620124617432,0.6570048309178744
2012-08-08T00:00:00,-0.15317689171721188,-0.331858407079646,0.5147202983776072,0.264936985561933,0.8008849557522124
2012-08-13T00:00:00,0.06451372870005208,0.0066225165562914245,0.467694575852182,0.21873821628155243,0.7350993377483444
2012-08-18T00:00:00,0.09030898876404496,0.012499999999999956,0.4450748848468641,0.1980916531214493,0.55
2012-08-23T00:00:00,-0.1183276097756143,-0.09198813056379818,0.5313783780740021,0.2823629806845572,0.8724035608308605
2012-08-28T00:00:00,0.17053518628030753,0.17105263157894735,0.4543903818786481,0.20647061914382367,0.7302631578947368
2012-09-02T00:00:00,-0.028178499273384613,-0.034700315457413256,0.5336096559648262,0.2847392649389002,0.9085173501577287
2012-09-07T00:00:00,-0.024859864766357504,0.0022371364653244186,0.5100527198164043,0.2601537769921114,0.9038031319910514
2012-09-12T00:00:00,0.17033014644291036,0.19280205655526994,0.3254131613804321,0.10589372559960712,0.4010282776349614
2012-09-17T00:00:00,-0.016629213483146072,-0.07999999999999996,0.3160784316591988,0.0999055749601388,0.4622222222222223
2012-09-22T00:00:00,0.23753057755296655,0.3653136531365313,0.5155908559625263,0.26583393075217054,0.8302583025830257
2012-09-27T00:00:00,0.008755289654166066,0.08225108225108224,0.44442653541830485,0.19751494538391776,0.6233766233766233
2012-10-02T00:00:00,-0.14774008217882983,-0.11974110032362462,0.37285903400343445,0.13902385923797428,0.4012944983818769
2012-10-07T00:00:00,0.24928010840720458,0.3869346733668342,0.48871028991333343,0.2388377474671744,0.6432160804020101
2012-10-12T00:00:00,-0.07406806473857136,0.07942238267148016,0.473672498053424,0.22436563541217094,0.7509025270758123
2012-10-17T00:00:00,0.15302910086765117,0.20728929384965822,0.5246519926839458,0.2752597134272351,0.7927107061503417
2012-10-22T00:00:00,0.2683426292673726,0.3477218225419665,0.4218338772830033,0.1779438200236119,0.5179856115107915
2012-10-27T00:00:00,0.09401043970627267,0.18740157480314967,0.43369839630315127,0.18809429895592528,0.46929133858267713
2012-11-01T00:00:00,-0.0913744753731203,-0.07202680067001677,0.36579787060401153,0.13380808213842915,0.5728643216080401
2012-11-06T00:00:00,0.22751636948945947,0.3324061196105703,0.3892167740881403,0.15148969723157846,0.4506258692628651
2012-11-11T00:00:00,-0.22458691341705225,-0.26588235294117646,0.34514969072339624,0.11912830900645606,0.38588235294117645
2012-11-16T00:00:00,0.37867204709105384,0.43657331136738065,0.35919406297365913,0.129020374875525,0.41845140032948946
2012-11-21T00:00:00,0.02638132746438087,0.20360824742268036,0.518096489350494,0.2684239722773065,0.7190721649484536
2012-11-26T00:00:00,0.2823529411764706,0.29019607843137263,0.39415529573920516,0.15535839715926028,0.6509803921568629
2012-12-01T00:00:00,0.03323522461168283,-0.08604206500956024,0.5830626230872172,0.3399620224413464,0.9674952198852772
2012-12-06T00:00:00,0.3722387831537109,0.4217687074829932,0.3603296146634987,0.1298374312035455,0.3163265306122449
2012-12-11T00:00:00,0.20789603654772193,0.2774725274725274,0.46283837441988046,0.21421936083563747,0.7445054945054944
2012-12-16T00:00:00,0.23274478330658108,0.2806122448979591,0.37573662581811723,0.14117801198118382,0.46938775510204067
2012-12-21T00:00:00,-0.37726543119801553,-0.5116883116883117,0.418945130393392,0.17551502228033622,0.612987012987013
2012-12-26T00:00:00,0.23013674767006356,0.27751937984496133,0.40271117800147394,0.16217629288733484,0.5643410852713178
2012-12-31T00:00:00,0.19097235721783756,0.38754325259515565,0.5085170380600875,0.25858957799740445,0.6989619377162631
2013-01-05T00:00:00,0.33283616718040504,0.3982300884955752,0.44166182323788594,0.1950651661058136,0.6283185840707963
2013-01-10T00:00:00,0.24994760853094317,0.3314203730272596,0.3462949321440904,0.11992018002868017,0.33572453371592537
2013-01-15T00:00:00,0.08526436717195773,0.23441396508728185,0.4674143558821831,0.2184761800847561,0.6184538653366585
2013-01-20T00:00:00,0.05302861508100709,0.09065155807365444,0.582466211660564,0.33926688772620894,0.9801699716713882
2013-01-25T00:00:00,0.2534366957504237,0.3268156424581006,0.3268816963220154,0.10685164339035831,0.20391061452513948
2013-01-30T00:00:00,0.3704188782426874,0.4151329243353783,0.3586107072671641,0.12860163936665567,0.3844580777096116
2013-02-04T00:00:00,0.3023431077007399,0.42682926829268286,0.44807395072193074,0.20077026531555922,0.3292682926829269
2013-02-09T00:00:00,0.42578015484483167,0.5470249520153552,0.44222893204912955,0.19556642834131366,0.40307101727447225
2013-02-14T00:00:00,0.26256290066864274,0.2760736196319018,0.3213368291779569,0.10325735778614345,0.278118609406953
2013-02-19T00:00:00,0.507084565345949,0.5284210526315789,0.3418549514699187,0.11686480784450044,0.3157894736842104
2013-02-24T00:00:00,0.34421259140360266,0.4007936507936507,0.40540420511388947,0.16435256952402455,0.46031746031746046
2013-03-01T00:00:00,0.11228464419475656,0.14666666666666672,0.5047130173069698,0.2547352298391056,0.7466666666666666
2013-03-06T00:00:00,0.1408005617977528,0.0625,0.419351027555057,0.17585528431148215,0.546875
2013-03-11T00:00:00,0.02915134883239269,-0.04608294930875578,0.44018630627503313,0.19376398423205726,0.6175115207373272
2013-03-16T00:00:00,0.09949826867359195,0.1132075471698113,0.4679283672543118,0.21895695688128608,0.7232704402515722
2013-03-21T00:00:00,0.09151818801695766,0.0554089709762533,0.4807010704360199,0.23107351911833535,0.6437994722955146
2013-03-26T00:00:00,0.1387602912840019,0.1670378619153674,0.4187625991173376,0.175362114419508,0.5122494432071271
2013-03-31T00:00:00,0.20853478606287595,0.2080808080808081,0.4337142986733479,0.188108092873714,0.5292929292929293
2013-04-05T00:00:00,-0.265605493133583,-0.375,0.5373915781666402,0.2887897082844322,0.6805555555555556
2013-04-10T00:00:00,0.23823805899995523,0.35856573705179273,0.4700008347044963,0.22090078462292323,0.6733067729083665
2013-04-15T00:00:00,-0.0005913660555884211,-0.08270676691729328,0.45444868323386683,0.20652360569299544,0.5037593984962405
2013-04-20T00:00:00,-0.22104529242980878,-0.2840095465393795,0.5992447784033004,0.3590943044436205,0.9594272076372314
2013-04-25T00:00:00,-0.1246407107394826,-0.27441860465116275,0.5116042371773858,0.2617388954978548,0.9023255813953488
2013-04-30T00:00:00,-0.04637999493114813,-0.16541353383458646,0.5213821989404872,0.27183939737201773,0.819548872180451
2013-05-05T00:00:00,-0.21761447216049573,-0.42618384401114207,0.569264128248179,0.3240616477101591,0.6852367688022283
2013-05-10T00:00:00,-0.0760319031262735,-0.03626943005181349,0.4442214128685889,0.1973326636509653,0.5958549222797929
2013-05-15T00:00:00,-0.0550835845437106,-0.1149825783972126,0.4360966967806813,0.1901803289430215,0.4390243902439025
2013-05-20T00:00:00,-0.16414481897627964,-0.19999999999999996,0.44210610725479893,0.19545781007199178,0.5511111111111111
2013-05-25T00:00:00,-0.2040169568259456,-0.20879120879120883,0.3551398551801671,0.12612431673739008,0.468864468864469
2013-05-30T00:00:00,0.11097142557816717,0.13286713286713292,0.3417698169205388,0.11680660775789861,0.31235431235431244
2013-06-04T00:00:00,-0.2593240485321492,-0.3053892215568862,0.4074907230075932,0.16604868933725103,0.45508982035928147
2013-06-09T00:00:00,-0.05584293722782284,-0.062098501070663836,0.4727837534002554,0.22352447747923354,0.6980728051391863
