date,potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd,maize_ton_per_hectare,maize_comm_ton_per_hectare,maize_non_comm_ton_per_hectare,wheat_ton_per_hectare,groundnuts_ton_per_hectare,sunflowerseed_ton_per_hectare,sorghum_ton_per_hectare,soybeans_ton_per_hectare,barley_ton_per_hectare,canola_ton_per_hectare,oats_ton_per_hectare,health_score
1929-07-01,2.2,21.7,26.3,18.7,4.1,2.9,7.4,11.4,15.8,10.8,0.3714579640415295,342753.3,26.57,121133.88,9.3902,102505.581,7.9462,40068.1727,3.1061,9112.9254,0.7064,32380.0412,2.5101,57424.728,4.4515,320474.6575,24.843,56868.2698,4.4084,126002.1879,9.7676,40809.356828271215,3.1635,5074.370424934733,0.3933999853314144,971.9896791780104,0.0752999984322813,42292.29341412074,3.278499918211997,114856.42873837231,8.903599768132375,0.0363807295490166,0.286825743259852,0.0978023018006785,0.4722630601726034,33.598687376155915,15.459605470422703,,0.79,,0.66,,,,,,,,0.4941548762163479
1929-08-01,2.9,26.1,20.7,20.6,4.1,4.9,8.1,6.9,15.6,12.7,0.2592641305961352,342753.3,26.57,121133.88,9.3902,102505.581,7.9462,40068.1727,3.1061,9112.9254,0.7064,32380.0412,2.5101,57424.728,4.4515,320474.6575,24.843,56868.2698,4.4084,126002.1879,9.7676,40809.3603,3.1635,5074.3709,0.3934,971.9897,0.0753,42292.2945,3.2785,114856.4318,8.9036,0.1418544152653215,0.3042563505566098,0.0799249720942845,0.4369970463415759,59.1849884952222,29.525759001338965,,0.79,,0.66,,,,,,,,0.46270753740398585
1929-09-01,3.9,35.0,65.2,23.4,7.3,8.4,9.8,1.9,15.0,15.9,0.3239482278359427,342753.3,26.57,121133.88,9.3902,102505.581,7.9462,40068.1727,3.1061,9112.9254,0.7064,32380.0412,2.5101,57424.728,4.4515,320474.6575,24.843,56868.2698,4.4084,126002.1879,9.7676,40809.3603,3.1635,5074.3709,0.3934,971.9897,0.0753,42292.2945,3.2785,114856.4318,8.9036,0.276225815154307,0.335969855143942,0.18391299273156,0.412602190000941,70.2826638055626,41.7814038516627,,0.79,,0.66,,,,,,,,0.6215925349522112
1929-10-01,4.8,41.0,45.9,26.0,6.7,11.5,11.5,0.3,14.5,18.7,0.3568723885793872,342753.3,26.57,121133.88,9.3902,102505.581,7.9462,40068.1727,3.1061,9112.9254,0.7064,32380.0412,2.5101,57424.728,4.4515,320474.6575,24.843,56868.2698,4.4084,126002.1879,9.7676,40809.35833700204,3.1635,5074.370573802144,0.3933999845716342,971.9896844126056,0.0752999996741114,42292.294097296945,3.2784999701969557,114856.43018125216,8.903599879737333,0.3860278629223234,0.3382165630301097,0.1429081069169572,0.4243098034720684,86.78502241968778,41.49237454889576,,0.79,,0.66,,,,,,,,0.6276248168938203
1929-11-01,5.3,43.4,54.5,27.5,7.1,13.5,13.3,0.0,14.0,20.5,0.2694899846271088,342753.3,26.57,121133.88,9.3902,102505.581,7.9462,40068.1727,3.1061,9112.9254,0.7064,32380.0412,2.5101,57424.728,4.4515,320474.6575,24.843,56868.2698,4.4084,126002.1879,9.7676,40809.35767896686,3.1635,5074.370698645692,0.3933999860190444,971.9896741989731,0.0752999981365616,42292.2945,3.2785,114856.4318,8.9036,0.477367185165209,0.309719627784946,0.126362915132046,0.378290825693658,100.391913875458,51.2919414889426,,0.79,,0.66,,,,,,,,0.6346597594772464
1929-12-01,5.7,41.6,74.4,28.9,9.0,15.0,14.5,0.0,14.0,21.9,0.3168838326699178,342753.3,26.57,121133.88,9.3902,102505.581,7.9462,40068.1727,3.1061,9112.9254,0.7064,32380.0412,2.5101,57424.728,4.4515,320474.6575,24.843,56868.2698,4.4084,126002.1879,9.7676,40809.35771379471,3.1635,5074.3709,0.3934,971.9897,0.0753,42292.2945,3.2785,114856.4318,8.9036,0.5513316786996747,0.2860286440523562,0.1430272400514115,0.4225636221155372,110.29895418331478,58.700911765654894,,0.79,,0.66,,,,,,,,0.7123980807280081
1930-01-01,5.5,42.9,74.4,29.2,8.7,15.5,15.1,0.0,13.7,22.3,0.3609388119577241,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.547103262396801,0.271434666775764,0.26734852435126,0.414090153630336,81.2492305702886,29.3465826843189,,0.79,,0.66,,,,,,,,0.7317899854224459
1930-02-01,4.9,43.6,54.8,28.6,8.2,15.4,15.5,0.0,13.2,22.0,0.3355595061524229,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.3926916966881791,0.2706795848813798,0.2139473602151424,0.4333463468606264,36.58886431776952,19.926132303857397,,0.79,,0.66,,,,,,,,0.6766702504047439
1930-03-01,4.0,42.3,61.1,27.2,8.2,14.1,15.1,0.0,13.1,20.6,0.3592925714854186,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.194046543157303,0.301565562939897,0.113220168090614,0.448521128831796,16.4428457020866,18.6609180474364,,0.67,,0.51,,,,,,,,0.6819098910235047
1930-04-01,3.0,38.0,28.9,24.0,5.1,10.6,12.5,0.5,13.5,17.3,0.3382399025069638,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.707724051215,2.7451,4100.0513178927295,0.3154000118662701,883.7106066436287,0.0680000005594888,42079.61629410387,3.23690000969145,113775.6095865609,8.752000040639572,0.0473807141034616,0.320905359897426,0.12581012354834,0.401127087890733,8.65332118413857,12.6941645068505,,0.67,,0.51,,,,,,,,0.5646672720924729
1930-05-01,2.4,28.3,13.2,21.7,3.0,6.8,9.9,3.9,14.9,14.2,0.2055013927576601,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7080162545,2.7451,4100.051467921454,0.3154000195415691,883.7106205147538,0.0680000002487694,42079.61624785404,3.236900009359972,113775.60954313696,8.752000034099988,-0.0267629580096106,0.322378529414031,-0.0812817505402993,0.460419955950697,10.5222366035633,10.7074461721602,,0.67,,0.51,,,,,,,,0.4422537544004321
1930-06-01,2.0,24.8,12.0,18.6,2.6,3.6,8.0,9.5,15.0,11.1,0.1561629526462395,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.707167299275,2.7451,4100.05133116172,0.3154000080188874,883.7106062619554,0.0680000002444938,42079.61590798921,3.2368999663515785,113775.60848117604,8.751999906850498,-0.0337854643138784,0.3202986365857308,0.0953665203607524,0.4578590875539488,16.92894598675641,15.962832155374192,,0.67,,0.51,,,,,,,,0.3826178723267461
1930-07-01,2.2,21.8,10.1,19.1,2.1,3.3,7.7,10.4,15.8,11.2,0.143818055203849,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.021579005445124,0.316758391574871,0.0346410786097915,0.436085692003337,24.6377973101907,19.7144764719383,,0.67,,0.51,,,,,,,,0.3750818236622313
1930-08-01,2.9,25.6,28.9,20.2,4.3,4.5,7.7,7.9,15.8,12.3,0.1976673492197936,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.0813329925765536,0.321516035411789,0.0799400174343812,0.361767581132092,32.4806524023796,16.9822230032779,,0.67,,0.51,,,,,,,,0.4492535549495815
1930-09-01,3.8,33.3,21.9,22.3,3.8,6.9,8.7,3.4,15.3,14.6,0.213585769606034,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.1487493614870763,0.3288629724368407,0.1312472936702215,0.3967566045614649,51.44415980196382,26.6279308522163,,0.67,,0.51,,,,,,,,0.4687906154227363
1930-10-01,4.8,40.5,27.2,25.8,5.1,11.2,11.4,0.3,14.6,18.5,0.1552100131945462,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.70742039216,2.7451,4100.051410182636,0.315400008405017,883.7106086991432,0.0680000003978197,42079.61627625033,3.236899993034155,113775.60952882087,8.752,0.3354045416389232,0.3473381693847976,0.136445730375573,0.404683974146994,89.23178084888403,41.18368367588314,,0.67,,0.51,,,,,,,,0.5057814233919118
1930-11-01,5.4,42.1,36.4,27.9,6.4,13.6,13.3,0.0,14.3,20.7,0.1684849891674403,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.4945820304013358,0.3211602878893206,0.1716925608385779,0.4525641876673774,97.29516818631822,44.22825489373247,,0.67,,0.51,,,,,,,,0.5575484820410926
1930-12-01,5.7,41.4,59.8,29.7,7.5,15.6,15.2,0.0,14.1,22.6,0.2339995764713547,337693.95,25.9765,110185.92,8.4758,95475.1905,7.3442,41544.1308,3.1957,9506.5357,0.7313,33165.456,2.5512,59049.2667,4.5423,341758.3158,26.2891,64340.0855,4.9492,136418.9237,10.4938,35685.7066,2.7451,4100.0512,0.3154,883.7106,0.068,42079.6162,3.2369,113775.6093,8.752,0.551457355096638,0.283931349691599,0.234477345437941,0.403871730341226,98.9356054461324,42.0762453548002,,0.67,,0.51,,,,,,,,0.6558315495917659
1931-01-01,5.6,42.9,80.0,30.1,9.4,16.3,16.0,0.0,13.7,23.2,0.3364556935514273,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184667418497,0.2806000042527339,763.1710084612507,0.0583000004541182,42978.09915521003,3.2807999498162776,115443.14788024292,8.812499846228015,0.52506976709482,0.266146790776356,0.264559941477913,0.41458472278977,72.5762128838755,36.7859294135449,,0.67,,0.51,,,,,,,,0.7469379452082352
1931-02-01,5.0,43.6,45.9,30.1,6.4,16.9,17.4,0.0,13.2,23.5,0.3186500198965379,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.406681113807165,0.261356284986813,0.273142460921947,0.40774540801246,78.3315847478896,33.2172379750076,,0.67,,0.51,,,,,,,,0.6712538446515625
1931-03-01,4.1,42.0,58.0,28.2,8.0,15.0,16.0,0.0,13.2,21.6,0.3167574223792377,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.1898690037494007,0.2751764545892732,-0.0917724088187356,0.4259634499913006,14.090817304604377,11.209202017068046,,0.71,,0.55,,,,,,,,0.6728668472678947
1931-04-01,3.0,37.1,48.6,23.9,6.7,10.2,12.2,0.6,13.7,17.0,0.412084720429377,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.0188093883876931,0.298642138852966,-0.0237228641364394,0.475924976469813,8.28730220999861,12.5496355255016,,0.71,,0.55,,,,,,,,0.632668961038873
1931-05-01,2.4,28.2,5.3,22.8,1.5,7.9,10.8,2.5,14.9,15.3,0.2499738857938718,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,-0.0467487500597441,0.3074036824405117,0.0727625466852079,0.3926481018500645,6.824989021707024,10.484973786245464,,0.71,,0.55,,,,,,,,0.4575304964360603
1931-06-01,2.0,24.5,5.6,18.9,1.5,3.9,8.1,9.0,15.1,11.4,0.0680100974930361,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,-0.0643373560153278,0.293996474131013,0.0656282523309803,0.424800466024165,7.84820002125247,7.37944647881279,,0.71,,0.55,,,,,,,,0.3404668581564198
1931-07-01,2.1,23.7,38.2,18.3,5.2,2.9,7.5,11.5,15.4,10.6,0.2850378034222045,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,-0.05292121092957,0.2787911753202,0.0898383132711561,0.468737616881391,12.6985329418807,11.724246372715,,0.71,,0.55,,,,,,,,0.4830500202842332
1931-08-01,3.0,25.0,11.0,21.2,2.4,5.3,8.3,6.4,15.9,13.2,0.2968066056506168,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.0555091211092157,0.290123043193758,0.0402993805579243,0.396972360644356,28.347908481886,20.2432417346584,,0.71,,0.55,,,,,,,,0.461709340001901
1931-09-01,3.9,32.3,11.0,23.5,2.6,7.9,9.3,2.2,15.6,15.7,0.0880919220055709,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.2790823478023937,0.3203839287816927,0.076119681238318,0.4713399511669502,76.26022382766851,38.11365104773011,,0.71,,0.55,,,,,,,,0.41262881626389797
1931-10-01,4.7,40.4,42.6,25.4,6.9,10.7,11.1,0.5,14.7,18.0,0.161382089729153,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.510713547142103,0.296959152171007,-0.0413378015888347,0.498922685446903,99.1679915430222,36.9301030665571,,0.71,,0.55,,,,,,,,0.5362665423741558
1931-11-01,5.4,43.0,59.3,28.0,7.7,13.9,13.6,0.0,14.1,20.9,0.272203042994396,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.615208945829093,0.265461584986754,0.180748886583143,0.425184150354668,110.160497013216,39.8235638526177,,0.71,,0.55,,,,,,,,0.6499547690310647
1931-12-01,5.7,41.2,57.8,29.3,7.8,15.1,14.7,0.0,14.2,22.2,0.2868215396895208,339840.0,25.942,106144.2,8.1026,102296.7945,7.8089,44970.4986,3.4329,10229.793,0.7809,34890.8378,2.6634,60210.1339,4.5962,294202.1381,22.4582,53160.0068,4.058,121591.1204,9.2818,33417.0232,2.5509,3675.6184,0.2806,763.171,0.0583,42978.0997,3.2808,115443.1496,8.8125,0.593500526990168,0.268488452265503,0.167726826458912,0.434967886606494,94.011083689893,36.2187436541937,,0.71,,0.55,,,,,,,,0.6683764717548796
1932-01-01,5.5,42.3,44.6,29.3,7.2,15.4,15.1,0.0,13.9,22.3,0.2478162359558048,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.503152725660772,0.270135843304566,0.104387659335956,0.447628444992851,76.115648674886,33.3425131236618,,0.71,,0.55,,,,,,,,0.621626196801095
1932-02-01,5.0,43.7,81.0,29.5,9.4,16.3,16.6,0.0,13.2,22.8,0.3301025576095213,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.3384007961166,0.27743516173928,0.0830420208722984,0.4309760783136,56.5228275406753,20.5937725354266,,0.71,,0.55,,,,,,,,0.7367422137675789
1932-03-01,4.1,41.3,58.8,28.0,7.5,14.7,15.8,0.0,13.3,21.3,0.4147343569535974,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.119434879227186,0.297569725416121,0.111819102203199,0.466286173922657,14.3164532261518,11.4510546509937,,0.31,,0.48,,,,,,,,0.7034099515440236
1932-04-01,3.3,37.6,19.7,26.5,3.6,13.0,14.1,0.1,13.5,19.7,0.2758131110685631,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,-0.0153557446614739,0.316616915926,-0.01442367708547,0.455295815608578,9.77908847967126,15.9776502377206,,0.31,,0.48,,,,,,,,0.5473171717865992
1932-05-01,2.4,29.3,30.7,22.3,4.7,7.6,10.5,2.8,14.6,14.9,0.2547678209673334,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.08255244233,2.6127,3864.445839476373,0.2926999961388395,787.330392312051,0.0595999995871587,41416.74309539187,3.1364000456718495,110468.61556687093,8.365700140233729,-0.07420968935772,0.318277416775697,-0.0390930425743036,0.41414331405903,9.22718208723246,20.8120459324826,,0.31,,0.48,,,,,,,,0.5035250517918158
1932-06-01,2.0,24.6,14.3,19.1,3.0,4.0,8.3,8.6,15.1,11.6,0.2707956128133704,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,-0.0475065600147708,0.304541937559828,0.089974638843936,0.443456884014335,11.2597793056126,20.3175783772622,,0.31,,0.48,,,,,,,,0.4340977069772712
1932-07-01,2.2,20.6,11.9,18.8,2.1,2.7,7.4,11.6,16.1,10.8,0.1705447581666244,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.0826413237560233,0.290261423940753,0.137285157054998,0.448329238140623,22.5992437039318,19.7217982968292,,0.31,,0.48,,,,,,,,0.38076197188321986
1932-08-01,3.0,25.3,5.4,21.4,1.5,5.5,8.5,5.8,15.8,13.4,0.0978950367181564,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.311887240098292,0.289555458338753,0.0957995004659742,0.435097479094615,65.1437252921792,32.0748811537903,,0.31,,0.48,,,,,,,,0.3711602436128413
1932-09-01,3.9,33.4,42.5,23.7,5.7,8.3,9.8,2.0,15.3,16.0,0.1724233983286907,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.4775083746310867,0.2797998195915609,0.1657534121872577,0.4839711429069569,108.4341876983594,43.89707001860667,,0.31,,0.48,,,,,,,,0.5106725938940885
1932-10-01,4.8,39.5,29.3,26.1,6.1,11.4,11.6,0.3,14.8,18.7,0.2308713440111419,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.08273749221,2.6127,3864.4459114589577,0.2926999997498068,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.582052003919445,0.268425834521243,0.22407941391388,0.435535482725882,119.452859907253,42.3488642026019,,0.31,,0.48,,,,,,,,0.5382228284935402
1932-11-01,5.4,42.7,47.4,28.3,6.7,14.1,13.7,0.0,14.2,21.2,0.2020876857010212,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.0829,2.6127,3864.4459,0.2927,787.3304,0.0596,41416.7426,3.1364,110468.614,8.3657,0.639820436082544,0.262928047317516,0.243014564830766,0.456370495664883,152.899335209017,61.6893831806798,,0.31,,0.48,,,,,,,,0.5965279645153504
1932-12-01,5.7,41.2,60.0,29.2,7.5,15.0,14.6,0.0,14.2,22.1,0.2621377608366318,322290.0,24.4067,101396.16,7.6786,92329.2,6.992,45938.7132,3.4789,10447.2231,0.7912,35829.2267,2.7133,61054.0235,4.6236,297341.9661,22.5174,52626.0781,3.9853,122034.0293,9.2415,34501.08219280081,2.6127,3864.445776881027,0.2926999921802007,787.3303844724884,0.059599999167825,41416.74359770161,3.1364000917049566,110468.61713385364,8.365700279554646,0.6104714621316658,0.2595943889948003,0.2014098944617702,0.4961993793420041,137.33326674544915,66.75535356483213,,0.31,,0.48,,,,,,,,0.6574149106930582
1933-01-01,5.6,42.1,46.7,30.0,6.2,16.1,15.9,0.0,13.9,23.0,0.256183307328209,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.525278937627,0.1727000050403059,458.90301994876626,0.0341000012774918,41650.519532801576,3.091400009093416,111480.779656012,8.274400026786594,0.465998990066593,0.268184088649828,0.256081839538411,0.432641779572906,74.8674694433378,34.8173946675067,,0.31,,0.48,,,,,,,,0.6394691922811792
1933-02-01,5.1,42.5,34.1,29.8,5.6,16.3,16.8,0.0,13.5,23.1,0.2040378999789329,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.78635859137,2.5826,2326.5252857158603,0.1727000054199963,458.9030150838872,0.0341000009590348,41650.51947403722,3.0914,111480.779,8.2744,0.269599024650229,0.286313150329586,0.140161475015257,0.449115480833916,33.3759088439332,16.7209095047366,,0.31,,0.48,,,,,,,,0.5939296886601587
