"date","potential_evapotranspiration","cloud_cover","precipitation","maximum_temperature","rain_days","minimum_temperature","vapour_pressure","ground_frost_frequency","diurnal_temperature_range","mean_temperature","satellite_NDVImean","satellite_NDVIstd","satellite_PETmean","satellite_PETstd","satellite_CHIRPSmean","satellite_CHIRPSstd","maize_ton_per_hectare","maize_comm_ton_per_hectare","maize_non_comm_ton_per_hectare","wheat_ton_per_hectare","groundnuts_ton_per_hectare","sunflowerseed_ton_per_hectare","sorghum_ton_per_hectare","soybeans_ton_per_hectare","barley_ton_per_hectare","canola_ton_per_hectare","oats_ton_per_hectare","soil_moisture"
"1902-01-01",5.3,43.1,58.7,28.2,7.7,14.5,14.6,0,13.6,21.3,0.560926061568025,0.286840127229096,0.228247951663599,0.398273116134189,58.4215560123839,25.0501039439234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902-02-01",4.9,44.2,53.8,29,7.2,16,16,0,13,22.5,0.525178457946169,0.276411789790476,-0.004659930944292,0.444116550615071,43.8037902157353,21.2747880171881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299494247165414
"1902-03-01",3.9,42.1,72.2,27.1,8.9,14,16.2,0,13.1,20.5,0.401023950506454,0.278175117573692,0.05686570671723,0.438983736401465,14.4184568921982,9.45158083792656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400488886362344
"1902-04-01",2.9,37.8,32,23.8,5.2,10.4,13.6,0.6,13.5,17.1,0.208218684108183,0.292239776061355,0.031854550976512,0.454330797235181,9.32091505358309,10.2053970375881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401234271443665
"1902-05-01",2.3,28.7,10.2,22,2.3,7.3,11.1,3.3,14.7,14.6,0.0530413796681304,0.308989800315651,-0.0976782986963071,0.474995734613137,10.9085746734374,13.6934815410218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210063143915507
"1902-06-01",1.8,24.8,22.2,18,3.2,3,8.7,10.8,15,10.5,-0.0403946979489851,0.323864226789242,0.0219084412769136,0.488213016604788,9.39931471688419,13.424770346142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227700738767107
"1902-07-01",2.2,22.5,12.8,19,2.8,3.4,8,10.4,15.7,11.2,-0.0775572733427637,0.321452298313804,0.0323792834109614,0.475857188908336,28.3487505758964,25.1268760773444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246486452266397
"1902-08-01",2.8,25.7,22,20.2,3.5,4.5,8.4,8,15.7,12.3,-0.0151399882916357,0.316165219083807,0.0578247393545258,0.440861893366949,60.702068125954,38.1584008188145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185702528669103
"1902-09-01",3.8,33.5,49.5,22.5,6.6,7.2,8.8,3.3,15.3,14.8,0.148932713214835,0.319742205337991,0.0904756885551834,0.452571014706715,70.4658666732407,32.5109489572176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283584570758372
"1902-10-01",4.7,41.8,33.4,24.9,6.1,10.5,10.6,0.5,14.4,17.7,0.297157098572035,0.331178799082391,0.0998268827385321,0.395268363913151,81.4748274575512,30.0063221863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273389711685128
"1902-11-01",5,43.5,35.1,25.9,6,11.9,12.8,0.2,14,18.9,0.425084427761371,0.316246198119352,0.116497690681957,0.433937257730596,101.749656518506,43.2473459875455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191827624014698
"1902-12-01",5.7,41.8,53.5,29.1,7.3,15.2,14.7,0,13.9,22.1,0.524681699584514,0.288601628845057,0.194247635155429,0.445539342884471,81.2378289868758,43.9436181406821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222782949714118
"1903-01-01",5.5,43.1,42.1,29.4,6.4,15.7,15.8,0,13.6,22.5,0.556656208228445,0.28840531999634,0.37363792136057,0.38242107413722,64.7839864792366,26.7919063014368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231399688128907
"1903-02-01",4.9,44.2,42.2,28.7,6.4,15.7,16.1,0,13,22.2,0.478159772781849,0.288054726936851,0.136244267153176,0.453047332323547,68.1706509128697,23.0196906899892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22089304448039
"1903-03-01",4,42.1,28.1,26.9,5.3,13.8,14.8,0,13.1,20.3,0.383084568731087,0.282602509452467,0.0163818307879754,0.485593795383165,37.4869117880384,12.1589761496102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212344203001535
"1903-04-01",3,37.8,44.8,23.6,5.8,10.2,11.9,0.7,13.5,16.9,0.263858868611355,0.293955205639105,-0.113982580746232,0.487445796878353,11.8204269870638,10.6474814519574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298180710306407
"1903-05-01",2.3,28.7,23.5,21.2,3.9,6.4,9.6,4.6,14.7,13.8,0.0930061877476713,0.309908577550433,-0.0595731758588854,0.40475989437916,8.60943117295577,14.5063103634823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341531427879375
"1903-06-01",1.9,24.8,18.2,17.7,2.9,2.7,7.5,11.4,15,10.2,0.0022347848631508,0.329186283153789,-0.0305755085053276,0.466896663011648,8.56643953554127,12.4007768492544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268822147715176
"1903-07-01",2.2,22.5,9.5,18.4,2.3,2.7,7.3,11.8,15.7,10.5,-0.0328687515549197,0.340863765322785,0.0819636539446769,0.442299090437371,12.8785386008605,19.8123663676681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18871449800749
"1903-08-01",2.9,25.7,13.2,20.4,2.5,4.6,7.9,7.7,15.7,12.5,-0.0674472557970534,0.321808391682423,0.0126399048201818,0.420377419433175,22.9484845167594,17.5011611698518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120447887287048
"1903-09-01",3.9,33.5,8.8,23,2.7,7.7,9.1,2.5,15.3,15.3,-0.0127353910320662,0.30748781343863,0.0597866751715442,0.426753568875452,60.7850780962875,31.2124595482117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0924502929593699
"1903-10-01",4.5,41.8,33.1,24.3,5.8,9.9,10.6,0.9,14.4,17.1,0.145428632044458,0.316264304762619,0.106924567493724,0.44415806376122,82.3823386161562,35.6236011283627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13052460538533
"1903-11-01",5.1,43.5,67.5,26.1,8.2,12.1,12.2,0.2,14,19.1,0.344630836713586,0.318379418471957,0.0441959368291851,0.447878587845941,105.685058700398,35.4081562612389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279611120214102
"1903-12-01",5.6,41.8,45.1,28.7,6.7,14.8,14.4,0,13.9,21.7,0.507497963990473,0.290977519664598,0.17753774498745,0.413237554638447,79.3772398917911,31.4770656585692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289089748016198
"1904-01-01",5.4,43.1,97,28.8,10.2,15.2,14.9,0,13.6,22,0.571206663502217,0.264335411008339,0.406825914464169,0.401554787677284,90.312809458087,41.3528624978481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353288593756909
"1904-02-01",4.8,44.2,78.6,28.4,8.8,15.3,15.7,0,13,21.8,0.610516106919125,0.248712081614265,0.261735287990922,0.418707714684002,97.9178592743418,51.91533687697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466288494274218
"1904-03-01",4,42.1,73,26.6,8.4,13.5,14.5,0,13.1,20,0.535463658016491,0.24338563107514,0.0335553457835263,0.45137162181734,32.190870855793,18.6931920442051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470186281337047
"1904-04-01",3,37.8,22.9,24.1,4.6,10.7,12.8,0.4,13.5,17.4,0.296818439088346,0.27760552364348,0.0880656173072591,0.432794200239071,10.0987214661042,10.9177741031146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351479805013928
"1904-05-01",2.3,28.7,13.4,21.2,3.1,6.5,9.7,4.4,14.7,13.8,0.101623019273858,0.301973975237699,0.0738689884519842,0.424356558220776,8.21584294982175,15.1221935577723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182770679423519
"1904-06-01",2,24.8,14.5,18.7,3.1,3.7,8.1,9.3,15,11.2,-0.0128951758639485,0.31163501596685,-0.0924065337996471,0.505748677673394,7.56886229580621,12.4396450271245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177565247668645
"1904-07-01",2.2,22.5,9.8,19.1,2.1,3.4,7.8,10.3,15.7,11.2,-0.0596950290028971,0.320661729526395,-0.0785907777157701,0.425790660316722,10.4965131667356,11.3725429042691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158940554570777
"1904-08-01",2.9,25.7,12.9,20.3,2.8,4.6,7.9,7.7,15.7,12.4,-0.0755671309610833,0.314681235690668,-0.0094916038398519,0.40993355942797,14.6060365615066,11.7530668691527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120894857711686
"1904-09-01",3.8,33.5,18.7,22.5,3.9,7.2,8.9,2.9,15.3,14.8,-0.0251167028906776,0.298003655301144,0.0969525618221505,0.425246908455673,33.0941465552823,16.8865957135707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127229739293965
"1904-10-01",4.6,41.8,37.5,24.7,6.8,10.3,10.8,0.7,14.4,17.5,0.154827520707613,0.295913533211766,0.113484384577487,0.46565449770585,80.1204999113533,33.0477311381674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177526405027951
"1904-11-01",5.2,43.5,42.3,26.9,6.3,12.9,12.9,0.1,14,19.9,0.375752740026662,0.27926762811088,0.167409665731855,0.44460248950364,100.584608127225,42.4399185635964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221164617899964
"1904-12-01",5.4,41.8,42.9,27.5,7,13.6,13.4,0,13.9,20.5,0.5389515729083,0.276378811204163,0.14505381741296,0.417564592875174,78.170207847209,39.8909317895561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218343779015785
"1905-01-01",5.5,43.1,54.7,29.3,7,15.7,15.4,0,13.6,22.5,0.528968182788115,0.291355097689086,0.108502945244352,0.366376804872105,60.4870996615858,28.54401492633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242933865113531
"1905-02-01",4.8,44.2,64.4,28.3,7.9,15.3,15.6,0,13,21.8,0.471422433991109,0.280038529909994,0.303954256952102,0.377418086964145,74.2770560598597,28.2352361890025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317243289440365
"1905-03-01",4,42.1,60.6,26.5,8.2,13.3,14.3,0,13.1,19.9,0.424673887151246,0.275617425677681,0.163512873874798,0.434113737475561,39.9547583836385,16.5057689632905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38791782729805
"1905-04-01",3.1,37.8,32.7,24.7,5.2,11.3,13.2,0.3,13.5,18,0.233567846536873,0.291468434925455,0.105004746011986,0.445730294901597,12.3333732604984,7.9967406652817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348968348458981
"1905-05-01",2.3,28.7,30.5,20.9,4.2,6.1,9.5,4.9,14.7,13.5,0.0521545340327875,0.297781273224346,-0.0473863144204981,0.451887434043778,10.7989644103584,14.878143417194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323315114839022
"1905-06-01",1.9,24.8,18.8,17.9,2.9,2.9,7.6,11.1,15,10.4,-0.0368374616219459,0.307156548217941,0.0244444260447035,0.434740364575173,11.4573897436959,17.9669451641778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314438944946234
"1905-07-01",2.2,22.5,5,19.3,1.3,3.6,7.9,9.9,15.7,11.4,-0.0625130499914451,0.321398126278115,-0.0446514249405339,0.415527488679496,10.7684179429089,12.8079003210988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165226706294732
"1905-08-01",2.9,25.7,15.5,19.5,3.2,3.8,7.4,9.5,15.7,11.6,-0.0199239056013391,0.315508453423084,0.13271411118294,0.422820463891154,24.3533726218443,13.9951545783009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103441726844858
"1905-09-01",3.9,33.5,40.8,23.1,5.8,7.8,9.3,2.4,15.3,15.5,0.0435519480685334,0.29991021028566,0.101387806170065,0.435970641742496,29.2229302736511,13.1176721294974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214640764575929
"1905-10-01",4.7,41.8,33.2,25.4,5.8,11,11.3,0.5,14.4,18.2,0.0545888847341523,0.309762726352819,0.0471474698474033,0.432582296023647,43.9015782704237,19.0497484665187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237983761038345
"1905-11-01",5.2,43.5,48.6,26.7,6.7,12.7,12.6,0.1,14,19.7,0.118516382491849,0.33703809344151,0.154192171359543,0.445003700444743,56.5324996651548,32.1612467420568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222837521484028
"1905-12-01",5.6,41.8,62.6,28.8,7.9,14.9,14.5,0,13.9,21.8,0.241943502164569,0.356262550842536,0.212850795251443,0.370874807482684,87.2459951395397,42.5566688178113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278713191404696
"1906-01-01",5.5,43.1,54.1,29.7,6.9,16.1,15.9,0,13.6,22.9,0.363654896930828,0.346701990611173,0.21881687861109,0.398889192196932,79.923779050766,34.3702174198373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285369939948631
"1906-02-01",4.8,44.2,63.7,28.4,7.6,15.4,15.7,0,13,21.9,0.44100568979412,0.32822515194433,0.179802589872923,0.390719850650464,71.6485507628896,29.2851703657036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313781574449228
"1906-03-01",4,42.1,56.2,26.9,8,13.7,14.7,0,13.1,20.3,0.447569239549679,0.282217350810583,0.151455869395491,0.447632576326562,41.189169912558,18.9190923123335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371000174094708
"1906-04-01",3,37.8,21.6,23.4,4.4,9.9,12,0.8,13.5,16.7,0.320015104095114,0.268907604282702,0.0948148440081157,0.45766459042367,20.7473263535453,12.9053491520623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288561977715877
"1906-05-01",2.3,28.7,29,21.3,4.4,6.6,9.8,4.2,14.7,14,0.151729380161654,0.280842108349623,0.0906647642639864,0.470203570441223,14.6757129238503,15.6596413154326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268989947922974
"1906-06-01",2,24.8,13.5,19,2.7,4,8.3,8.8,15,11.5,0.0167571460532614,0.304105785106198,-0.165612554420707,0.465144520362508,16.435371532968,19.4987206056185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262879223688991
"1906-07-01",2.1,22.5,4.2,17.9,1.2,2.3,7.2,12.8,15.7,10.1,-0.0438513456679277,0.31795680927285,0.111893387387202,0.463284163829593,12.3392335276455,12.7292510124943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118819637883008
"1906-08-01",2.8,25.7,7.9,19.2,1.8,3.5,7.3,10.1,15.7,11.3,-0.0309285872411596,0.313686707015283,0.0801472363137666,0.406997572723503,15.9190082321597,12.9019120958238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0654720453641067
"1906-09-01",3.8,33.5,34,22.6,4.8,7.3,8.9,3,15.3,14.9,0.0344332823930621,0.294437036762416,0.2229953585918,0.393627732853395,36.714473575948,19.3208298436371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159813051081743
"1906-10-01",4.5,41.8,69.8,24,8.7,9.6,10.2,0.9,14.4,16.8,0.212579640460775,0.311891733222364,0.111036442435651,0.426887299510332,83.9155861278344,44.8166920460346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332131163563505
"1906-11-01",5.2,43.5,70.9,26.6,8.5,12.6,12.6,0.1,14,19.6,0.361311316924138,0.327942689976687,0.0986150160069582,0.402945120422107,104.365370471914,53.3254499710245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395781104921077
"1906-12-01",5.5,41.8,83.9,28,9.8,14,13.6,0,13.9,21,0.502316316876625,0.304905321597654,0.181132528113668,0.461992090564071,134.426236747612,64.3577409579104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39229710053178
"1907-01-01",5.4,43.1,87.8,28.7,9.4,15,14.9,0,13.6,21.8,0.588024250020413,0.273707157978818,0.217220139810577,0.395630788737651,144.096421272525,62.781153771185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427938155932585
"1907-02-01",4.8,44.2,93.1,28.4,9.3,15.4,15.7,0,13,21.9,0.606979896283742,0.265392584384447,0.189589556781565,0.42762209153921,88.9004603806371,36.5258646083133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484174307489941
"1907-03-01",4,42.1,63.4,27.3,8.3,14.2,15.3,0,13.1,20.7,0.487300533749337,0.26742318724324,0.0315014328186905,0.396542487415923,44.9320433831993,18.7249395616591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478616817548747
"1907-04-01",3,37.8,75.7,23.5,8.4,10,12,0.7,13.5,16.7,0.312894866434642,0.287316563245455,0.0211550146399792,0.391866413812113,32.1575005849211,18.9558662414548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557886490250696
"1907-05-01",2.3,28.7,35.1,20.2,4.8,5.4,9,6.2,14.7,12.8,0.120721935374162,0.29472187839685,-0.0335335830771945,0.435034154182767,12.2607166767129,15.0913896560667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549886459973356
"1907-06-01",1.9,24.8,7.1,18.1,2,3.1,7.7,10.5,15,10.6,0.0095663736668042,0.300656352270854,0.0218940642687154,0.445963434581433,6.88204619884579,9.38240037759127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257977282433406
"1907-07-01",2.2,22.5,4.9,18.4,1.5,2.8,7.4,11.6,15.7,10.6,-0.0392251537780466,0.313927005371715,-0.048831321106136,0.450246478185543,7.10775978334576,7.43133358032453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809890245365249
"1907-08-01",2.9,25.7,3.8,20.4,1.3,4.7,8,7.4,15.7,12.5,-0.04924806579572,0.30325438611664,0.0618353827732911,0.436090202760741,11.8127542024026,9.20202681479895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0480386784956471
"1907-09-01",3.9,33.5,26.7,23,4.6,7.7,9.2,2.4,15.3,15.3,0.0363805998129568,0.286825735986258,0.0978023189450971,0.472263077640055,33.5986905610951,15.4596052679896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110760253577946
"1907-10-01",4.5,41.8,41.8,24.1,6.7,9.7,10.3,0.9,14.4,16.9,0.141854278622934,0.304256349931753,0.079924952625237,0.436997051220093,59.1849996828273,29.5257623623262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219103992571959
"1907-11-01",5.1,43.5,56.1,25.8,7.4,11.8,11.9,0.2,14,18.8,0.276225828956393,0.335969838711207,0.183912974995505,0.412602190000941,70.2826638055626,41.7814038516627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275510677808728
"1907-12-01",5.5,41.8,70.4,27.7,8.9,13.7,13.3,0,13.9,20.7,0.386028014727195,0.338216574497629,0.142908120077016,0.424309825574173,86.7850264195042,41.4923757716586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323189415041783
"1908-01-01",5.4,43.1,46.5,28.5,7.2,14.8,14.7,0,13.6,21.6,0.477367162778676,0.30971962440882,0.126362932690643,0.378290843970253,100.391908145379,51.2919378076155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290749767873723
"1908-02-01",4.8,44.2,41.3,28.6,6.1,15.6,16,0,13,22.1,0.551331631218306,0.286028649617746,0.143027223315003,0.422563621203551,110.298950742696,58.7009126817028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233772922469824
"1908-03-01",4,42.1,48.9,26.8,7.2,13.7,14.7,0,13.1,20.2,0.547103262396801,0.271434666775764,0.26734852435126,0.414090153630336,81.2492305702886,29.3465826843189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282847318941504
"1908-04-01",2.9,37.8,35.6,22.4,5.5,8.9,11.2,1.4,13.5,15.7,0.39269191802428,0.270679575757197,0.213947400028097,0.433346350736777,36.5888546239526,19.9261309117824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332706692440688
"1908-05-01",2.3,28.7,7.7,21.4,2.2,6.6,9.8,4.2,14.7,14,0.194046454528743,0.301565568779369,0.113220152420499,0.448521121013376,16.4428456093782,18.6609163792769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212160110752423
"1908-06-01",1.9,24.8,17,18.3,3,3.3,7.8,10.3,15,10.7,0.0473807692979456,0.320905352244451,0.125810081034233,0.401127111032868,8.65332472135053,12.6941657547654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166961206759177
"1908-07-01",2.2,22.5,18.1,18.7,3.8,3.1,7.6,11,15.7,10.9,-0.0267628623609925,0.322378522592932,-0.0812816478775219,0.460419945251636,10.5222389570381,10.707448108878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23322110194453
"1908-08-01",2.9,25.7,21.4,20.3,3.7,4.6,7.9,7.8,15.7,12.4,-0.0337855416907562,0.320298641698917,0.0953665519506073,0.457859098919595,16.9289477040698,15.9628328200307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211927834196348
"1908-09-01",3.9,33.5,26.4,23.3,4.5,7.9,9.4,2.3,15.3,15.6,0.021579005445124,0.316758391574871,0.0346410786097915,0.436085692003337,24.6377973101907,19.7144764719383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192128517913745
"1908-10-01",4.6,41.8,49.7,24.7,6.9,10.3,10.7,0.7,14.4,17.5,0.0813330735224635,0.321516036970828,0.0799400201129505,0.361767625795874,32.4806591857122,16.9822272697963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238638428000484
"1908-11-01",5.1,43.5,46.8,26.4,7,12.4,12.4,0.1,14,19.4,0.148749240839755,0.328862974473053,0.131247312303356,0.396756598948966,51.4441541967093,26.6279288131958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271327269553819
"1908-12-01",5.6,41.8,49.3,28.9,7.1,15,14.5,0,13.9,21.9,0.335404543893577,0.347338170659639,0.136445730056685,0.404683970457205,89.2317801333698,41.1836833710647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244157952178086
"1909-01-01",5.5,43.1,110.9,29.2,10.3,15.6,15.3,0,13.6,22.4,0.494582020543687,0.321160286288454,0.171692577378862,0.45256419472318,97.2951648199815,44.2282527537947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393356930325942
"1909-02-01",4.8,44.2,113.3,28.1,10.6,15,15.2,0,13,21.5,0.551457355096638,0.283931349691599,0.234477345437941,0.403871730341226,98.9356054461324,42.0762453548002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594339943656622
"1909-03-01",3.9,42.1,83.9,26.2,9.8,13.1,14.1,0,13.1,19.6,0.52506976709482,0.266146790776356,0.264559941477913,0.41458472278977,72.5762128838755,36.7859294135449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612661037604457
"1909-04-01",3,37.8,39.2,24.3,6,10.8,12.8,0.4,13.5,17.5,0.406681113807165,0.261356284986813,0.273142460921947,0.40774540801246,78.3315847478896,33.2172379750076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469568245125348
"1909-05-01",2.3,28.7,44.9,21.1,5.6,6.4,9.6,4.5,14.7,13.7,0.189869212793602,0.275176432134115,-0.0917725002775497,0.425963439102871,14.0908191342517,11.2092006591057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442530580113843
"1909-06-01",2,22.7,5.6,19.4,1.5,3.8,8.3,9,15.5,11.6,0.0188093883876931,0.298642138852966,-0.0237228641364394,0.475924976469813,8.28730220999861,12.5496355255016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303115538331113
"1909-07-01",2.2,22.5,9.1,18.9,2,3.2,7.7,10.7,15.7,11,-0.0467488786786546,0.307403690288895,0.07276261257896,0.392648068134554,6.82498759249297,10.484973608721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0941915674854394
"1909-08-01",3,25.7,20.7,20.7,3.6,5,8.1,7,15.7,12.8,-0.0643373560153278,0.293996474131013,0.0656282523309803,0.424800466024165,7.84820002125247,7.37944647881279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14986705495062
"1909-09-01",3.9,33.5,31.7,23.2,4.9,7.9,9.3,2.2,15.3,15.5,-0.05292121092957,0.2787911753202,0.0898383132711561,0.468737616881391,12.6985329418807,11.724246372715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204073816155989
"1909-10-01",4.6,41.8,28.6,24.5,5.6,10,10.6,0.8,14.4,17.2,0.0555091211092157,0.290123043193758,0.0402993805579243,0.396972360644356,28.347908481886,20.2432417346584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194804408380768
"1909-11-01",5.2,43.5,45.7,27,7,13,12.8,0.1,14,19.9,0.279082322719833,0.320383929856301,0.0761196674434048,0.471339959310124,76.260224124479,38.1136510442501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203770285818094
"1909-12-01",5.5,41.8,93.7,27.8,10,13.9,13.5,0,13.9,20.8,0.510713547142103,0.296959152171007,-0.0413378015888347,0.498922685446903,99.1679915430222,36.9301030665571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350685300075969
"1910-01-01",5.4,43.4,75.4,29,8.8,15.5,15.2,0,13.6,22.2,0.615208945829093,0.265461584986754,0.180748886583143,0.425184150354668,110.160497013216,39.8235638526177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42095185841704
"1910-02-01",4.9,43.4,92.5,28.4,9.8,15.1,15.5,0,13.3,21.7,0.593500526990168,0.268488452265503,0.167726826458912,0.434967886606494,94.011083689893,36.2187436541937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445954054788118
"1910-03-01",4,41.5,66.7,27.1,8.2,13.8,14.7,0,13.3,20.4,0.503152725660772,0.270135843304566,0.104387659335956,0.447628444992851,76.115648674886,33.3425131236618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482781855778523
"1910-04-01",3.1,36.2,13.9,24.2,3.4,10.3,12.2,0.6,13.9,17.2,0.3384007961166,0.27743516173928,0.0830420208722984,0.4309760783136,56.5228275406753,20.5937725354266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287324501302902
"1910-05-01",2.4,26.7,25.9,21.5,3.8,6.2,9.6,4.7,15.2,13.8,0.119434879227186,0.297569725416121,0.111819102203199,0.466286173922657,14.3164532261518,11.4510546509937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207432440021565
