"date","NDVImean","NDVIstd","PETmean","PETstd","CHIRPSmean","CHIRPSstd","CSI"
2012-04-21,0.360443898941693,0.282199699912096,-0.128911441343482,0.459473160959699,11.3796344757081,8.79481789271038,1.77867822341425
2012-04-26,0.32621145228075,0.282829081561379,-0.194792224005707,0.405833409259284,9.48621139526379,8.42769794464112,1.4975728668895
2012-05-01,0.292004630469881,0.2836022989644,-0.00690803162713275,0.399479937736023,7.70324445909081,8.1129304565922,1.23239738330614
2012-05-06,0.257077106518468,0.286062728461715,0.255937180796731,0.458440530096679,7.90848811980229,8.74050724890925,0.993006162704659
2012-05-11,0.222701021066238,0.29074292523693,-0.0591366055588409,0.467414257240051,8.77646864614191,9.6821988013483,0.785317195279748
2012-05-16,0.189504376871781,0.295419522507873,0.0155229040622299,0.533676710395572,9.64444917248153,10.6238903537873,0.611258019705275
2012-05-21,0.158283923183681,0.298008542814377,-0.180457013003409,0.429876051665043,10.5124296988212,11.5655819062264,0.469562507076068
2012-05-27,0.129741046539046,0.299602638382833,0.166168871189494,0.43709729627772,11.3804102251608,12.5072734586654,0.356917836925205
2012-06-01,0.104924754002517,0.301682961272667,0.0418227215980025,0.500248018473226,12.2483907515004,13.4489650111045,0.269045246859992
2012-06-06,0.0824404952065627,0.304893475670143,-0.170119382022472,0.509909849882371,12.1444356918336,13.806428527832,0.201502760462412
2012-06-11,0.0608450127443766,0.307301732556555,-0.175494917067951,0.484235155447427,11.3925235748292,13.7744066874186,0.150174302927485
2012-06-16,0.041112068157171,0.310767758788345,-0.189382836671552,0.479405782472532,10.6406114578248,13.7423848470052,0.111503936851985
2012-06-21,0.0226959633259007,0.313575514275457,0.0588293018006967,0.46977494585301,9.88869934082043,13.7103630065918,0.0825597231864195
2012-06-26,0.0062299845722543,0.315717359330742,-0.151724679814567,0.406400655550254,9.13678722381603,13.6783411661784,0.0610011341951144
2012-07-01,-0.00874440897964052,0.316932142177284,0.199024475219929,0.469928040360241,8.38487510681164,13.646319325765,0.0450020459936137
2012-07-06,-0.0214604456219175,0.317956827852781,0.0108839146888843,0.413599491382392,8.37138981972983,13.5859625108781,0.0331608846372895
2012-07-11,-0.0321708055109131,0.321252963250121,0.0040106542571105,0.471555187355986,8.85018908592974,13.5067157130088,0.0244146160845377
2012-07-16,-0.0417497847422092,0.325084116022072,0.154637211959627,0.545256452322559,9.32898835212966,13.4274689151395,0.017963897047145
2012-07-21,-0.0509549066334496,0.327974427854662,-0.118859689850497,0.482909435523235,9.80778761832957,13.3482221172702,0.0132114315327984
2012-07-26,-0.059946970782008,0.328978496122076,0.0387958448166207,0.504406759173368,10.2865868845295,13.2689753194009,0.00971294494964237
2012-07-31,-0.0677355633727579,0.328870614245695,-0.135133322153279,0.529835750115736,10.7653861507294,13.1897285215317,0.0071390900368861
2012-08-05,-0.0740304418219755,0.32739810932567,0.140422298214189,0.441884614420714,13.438332588442,14.7952419096424,0.00524631702703326
2012-08-11,-0.0790005680993919,0.324558912108056,-0.153176891717212,0.514720298377607,19.4024997834238,18.9278955767232,0.0038548473918687
2012-08-16,-0.0815305070476915,0.321818027577697,0.0645137287000521,0.467694575852182,25.3666669784055,23.060549243804,0.00283215142848177
2012-08-21,-0.0818191378429981,0.319463882005546,0.090308988764045,0.445074884846864,31.3308341733872,27.1932029108848,0.0020806252852586
2012-08-26,-0.0785049991858747,0.318227072141632,-0.118327609775614,0.531378378074002,37.2950013683689,31.3258565779655,0.00152843807887086
2012-08-31,-0.0704579860586505,0.317247786724222,0.170535186280308,0.454390381878648,43.2591685633507,35.4585102450463,0.00112275401110656
2012-09-05,-0.0594579438332422,0.316858658909295,-0.0281784992733846,0.533609655964826,48.9190483634704,38.5480153865199,0.00073999999999963
2012-09-10,-0.0447495815620575,0.317744440694326,-0.0248598647663575,0.510052719816404,53.666065979004,38.5080749511719,0.00073999999999963
2012-09-15,-0.0268432586876192,0.317827458517187,0.17033014644291,0.325413161380432,58.3623690287273,38.2942764282227,0.00073999999999963
2012-09-20,-0.00845902761873585,0.316129647647865,-0.0166292134831461,0.316078431659199,63.0586720784507,38.0804779052735,0.00073999999999963
2012-09-25,0.0119262689371024,0.314840857807803,0.237530577552967,0.515590855962526,67.754975128174,37.8666793823242,0.00073999999999963
2012-09-30,0.036743613014738,0.313590250926366,0.00875528965416607,0.444426535418305,72.4512781778973,37.652880859375,0.00073999999999963
2012-10-05,0.0656738446500231,0.313040873466339,-0.14774008217883,0.372859034003434,75.5140615270473,37.0494987537015,0.00073999999999963
2012-10-10,0.0980276614093836,0.314060160800912,0.249280108407205,0.488710289913333,73.6762857744772,35.2773658998551,0.00073999999999963
2012-10-15,0.133483515813209,0.316813554540338,-0.0740680647385714,0.473672498053424,71.5662567384783,33.440302448888,0.00073999999999963
2012-10-21,0.168291095124986,0.320231910688074,0.153029100867651,0.524651992683946,69.4562277024794,31.6032389979209,0.00073999999999963
2012-10-26,0.200338887564838,0.324975367621812,0.268342629267373,0.421833877283003,67.3461986664804,29.7661755469537,0.00073999999999963
2012-10-31,0.227781274726569,0.329331364910472,0.0940104397062727,0.433698396303151,65.2361696304815,27.9291120959866,0.00073999999999963
2012-11-05,0.25074641533731,0.331234498216365,-0.0913744753731203,0.365797870604012,64.251081520819,26.4971406530564,0.00073999999999963
2012-11-10,0.269382361213317,0.329840369556835,0.227516369489459,0.38921677408814,70.3906192779543,27.6307519276936,0.00073999999999963
2012-11-15,0.287639407523471,0.33028135781021,-0.224586913417052,0.345149690723396,77.6550979614259,29.1694552103678,0.00073999999999963
2012-11-20,0.30633655826338,0.331943619016419,0.378672047091054,0.359194062973659,84.9195766448976,30.708158493042,0.00073999999999963
2012-11-25,0.324800361688769,0.332230885530334,0.0263813274643809,0.518096489350494,92.1840553283693,32.2468617757161,0.00073999999999963
2012-11-30,0.344037487405963,0.331542064364185,0.282352941176471,0.394155295739205,99.448534011841,33.7855650583903,0.00073999999999963
2012-12-05,0.365455500758484,0.330322978273383,0.0332352246116828,0.583062623087217,105.61184351029,35.5183787905785,0.00073999999999963
2012-12-10,0.389211245135772,0.325584123156918,0.372238783153711,0.360329614663499,104.801081503591,38.4805587030226,0.00073999999999963
2012-12-15,0.413498284966623,0.319861640068949,0.207896036547722,0.46283837441988,102.88915031187,41.6368490649808,0.00073999999999963
2012-12-20,0.437847538106536,0.312762452991986,0.232744783306581,0.375736625818117,100.977219120149,44.7931394269389,0.00073999999999963
2012-12-25,0.462025958912616,0.306760254469111,-0.377265431198016,0.418945130393392,99.0652879284277,47.9494297888971,0.00073999999999963
2012-12-31,0.482468038688197,0.302185739755767,0.230136747670064,0.402711178001474,97.1533567367064,51.1057201508552,0.00073999999999963
2013-01-06,0.499184370417042,0.29833463850635,0.190972357217838,0.508517038060088,95.0837542872278,53.9507435337189,0.00073999999999963
2013-01-11,0.50969761806374,0.29256516148838,0.332836167180405,0.441661823237886,90.1760691981165,51.1929612928821,0.00073999999999963
2013-01-16,0.51790550836104,0.287095041287306,0.249947608530943,0.34629493214409,84.3223565624609,46.5675771774784,0.00073999999999963
2013-01-21,0.528011559643097,0.283482964995104,0.0852643671719577,0.467414355882183,78.4686439268054,41.9421930620747,0.00073999999999963
2013-01-26,0.540806927304575,0.28387148439702,0.0530286150810071,0.582466211660564,72.6149312911498,37.316808946671,0.00073999999999963
2013-01-31,0.552484213717593,0.28626048239618,0.253436695750424,0.326881696322015,66.7612186554943,32.6914248312673,0.00073999999999963
2013-02-05,0.56008730411416,0.28757936948934,0.370418878242687,0.358610707267164,60.9075060198387,28.0660407158636,0.00073999999999963
2013-02-10,0.563443659560949,0.287900112403953,0.30234310770074,0.448073950721931,60.6194740022935,26.2894543920244,0.00073999999999963
2013-02-15,0.562701521496374,0.288783736652728,0.425780154844832,0.44222893204913,64.0418957301552,26.4120665958949,0.00073999999999963
2013-02-20,0.555478692497584,0.289307454722254,0.262562900668643,0.321336829177957,67.4643174580169,26.5346787997654,0.00073999999999963
2013-02-25,0.54156986347316,0.288455926713426,0.507084565345949,0.341854951469919,70.8867391858785,26.6572910036359,0.00073999999999963
2013-03-02,0.522943640042792,0.28712117582443,0.344212591403603,0.40540420511389,74.3091609137402,26.7799032075064,0.00073999999999963
2013-03-07,0.504397687123269,0.287674076746169,0.112284644194757,0.50471301730697,76.6861195674143,26.613181915371,0
2013-03-12,0.487494258650203,0.289480793120327,0.140800561797753,0.419351027555057,72.4418120845674,24.6140151485319,3.46699858258911
2013-03-18,0.468228741323138,0.288661196488011,0.0291513488323927,0.440186306275033,67.1520415275331,22.325514885687,3.38983399370133
2013-03-23,0.450595801897965,0.28831547560085,0.099498268673592,0.467928367254312,61.8622709704987,20.037014622842,3.29013540225338
2013-03-28,0.435298507653725,0.28707564384132,0.0915181880169577,0.48070107043602,56.5725004134643,17.7485143599971,3.16346237927951
2013-04-02,0.421041196182827,0.286531433214138,0.138760291284002,0.418762599117338,51.2827298564299,15.4600140971521,3.00589888637178
2013-04-07,0.40598990222314,0.284988201442618,0.208534786062876,0.433714298673348,45.9781179571668,13.2343765020882,2.81500872722799
2013-04-12,0.390355020187822,0.2817915207886,-0.265605493133583,0.53739157816664,40.4063618977868,12.1402669270832,2.59098931035458
2013-04-17,0.37500566603963,0.279445718066901,0.238238058999955,0.470000834704496,34.7455577850345,11.4233333587646,2.33770594562358
2013-04-22,0.361152835888711,0.280672009190877,-0.000591366055588421,0.454448683233867,29.0847536722822,10.7063997904459,2.04639305215857
2013-04-27,0.344962791864392,0.282186174011666,-0.221045292429809,0.5992447784033,23.42394955953,9.9894662221272,1.76425650808927
2013-05-02,0.325603859762652,0.284101017067133,-0.124640710739483,0.511604237177386,17.7631454467777,9.27253265380851,1.48543038418499
2013-05-07,0.302876332965181,0.285961066809922,-0.0463799949311481,0.521382198940487,12.3155696930427,8.6378661690988,1.22240497209014
2013-05-12,0.278783466233045,0.290112671220152,-0.217614472160496,0.569264128248179,10.7061044016195,9.48400718935066,0.984954761385432
2013-05-17,0.25355308198036,0.29645063663163,-0.0760319031262735,0.444221412868589,10.3760092643003,10.8237507112564,0.778949758561263
2013-05-22,0.226496136349233,0.302299915748008,-0.0550835845437106,0.436096696780681,10.045914126981,12.1634942331621,0.606301873599556
2013-05-28,0.19584033437766,0.304805926357784,-0.16414481897628,0.442106107254799,9.71581898966178,13.5032377550678,0.465755243505181
2013-06-02,0.163353471810782,0.3066836069411,-0.204016956825946,0.355139855180167,9.38572385234252,14.8429812769735,0.354023908517703
2013-06-07,0.131242578285361,0.308223403710448,0.110971425578167,0.341769816920539,9.05562871502327,16.1827247988792,0.266863798912479
2013-06-12,0.101490455226022,0.309031047686736,-0.259324048532149,0.407490723007593,8.74651007652318,15.9427412986755,0.1998689542965
2013-06-17,0.0748559791631441,0.309937146765124,-0.0558429372278228,0.472783753400255,8.4513757705692,14.6496064503987,0.14895667344429
2013-06-22,0.0526243057124428,0.31138955486152,0.121497391160313,0.396982077126809,8.15624146461522,13.3564716021219,0.110599850877509
2013-06-27,0.034470336288276,0.314186705337671,-0.0707239293058743,0.454393140639595,7.86110715866124,12.0633367538451,0.0818903200254485
2013-07-02,0.0204428813601936,0.317947360951942,-0.234614626453775,0.500659976039344,7.56597285270726,10.7702019055684,0.0605065304043432
2013-07-07,0.0107773827057395,0.322757310913594,-0.134245236932096,0.474761734405829,7.27083854675328,9.47706705729158,0.0446371645396114
2013-07-12,0.00349544330607083,0.327503784461405,0.144200313406461,0.533894288475016,7.72069100410743,10.2682516651768,0.0328920125996899
2013-07-17,-0.00215165134489401,0.33238250193164,-0.0783572935577253,0.407348242825912,8.66720130366699,12.44898257717,0.0242166597379063
2013-07-22,-0.00731462336585875,0.335987551908231,0.196977229790196,0.502171207160944,9.61371160322655,14.6297134891632,0.0178182438278439
2013-07-27,-0.0118407234823461,0.338539188755923,-0.0774134372850264,0.382544529162846,10.5602219027861,16.8104444011564,0.0131043118176676
2013-08-01,-0.0160194185510347,0.340697856718108,-0.0167900919305414,0.449017482227144,11.5067322023457,18.9911753131496,0.00963419134194257
2013-08-06,-0.0201886238921984,0.343306082839586,-0.155676784865244,0.513004628273746,12.4532425019052,21.1719062251428,0.00708120552307351
2013-08-12,-0.0262779346743187,0.344568208376715,0.0320224719101124,0.391046901624721,13.0857098487119,21.8903309606736,0.00520377932140867
2013-08-17,-0.0347759555058825,0.343181355790111,0.175417410479891,0.420682106575478,13.2471127663893,20.4152964315106,0.00382359187247517
2013-08-22,-0.0453711716437357,0.338797313891657,0.358127921493482,0.428177099012088,13.4085156840666,18.9402619023476,0.00280918803852111
2013-08-27,-0.0545794050623483,0.334631774320531,0.0986809965803615,0.451866324911047,13.569918601744,17.4652273731846,0.00206375535051326
2013-09-01,-0.061634039199263,0.330314873225617,-0.135790159911033,0.509860250291011,13.7313215194213,15.9901928440216,0.00151604533769083
2013-09-06,-0.0668607156490545,0.325852575394152,0.165915138971023,0.377949431623995,13.8927244370987,14.5151583148586,0.0011136506002057
2013-09-11,-0.0703984016023556,0.322267630436941,0.104291766439492,0.496876851004107,15.909633818596,14.1345563433246,0.000733999999999633
2013-09-16,-0.0712205171253335,0.319265638319619,-0.251730465857506,0.374028467305302,23.493062591553,17.0372520446776,0.000733999999999633
2013-09-21,-0.0695079531458453,0.317349237266161,-0.158227718094612,0.451739719070263,31.3857424418135,20.1223531723021,0.000733999999999633
2013-09-26,-0.0650619080604686,0.315800395452046,0.351380867373727,0.311809797304374,39.2784222920739,23.2074542999266,0.000733999999999633
2013-10-01,-0.0573313226143543,0.313430562037751,0.11789840164583,0.448088450278056,47.1711021423343,26.2925554275511,0.000733999999999633
2013-10-06,-0.0459676023115666,0.309828379487918,0.137301777034027,0.420153982560751,55.0637819925947,29.3776565551757,0.000733999999999633
2013-10-11,-0.0301884091881905,0.306127974266038,-0.372818551278986,0.344462526784609,61.6685200172345,31.8747895357684,0.000733999999999633
2013-10-16,-0.00842955861019054,0.304047203265281,0.0561797752808989,0.410064907851229,64.4094325650126,32.6080180752661,0.000733999999999633
2013-10-22,0.0184706125850112,0.304285268705826,0.222825040128411,0.426937171794461,66.9356881418539,33.2432519235917,0.000733999999999633
2013-10-27,0.0470339339468938,0.307207492868963,0.197333608219084,0.510814373983605,69.4619437186952,33.8784857719174,0.000733999999999633
2013-11-01,0.0745785791716203,0.311318068178436,0.143641730932058,0.545625353540769,71.9881992955365,34.5137196202431,0.000733999999999633
2013-11-06,0.100619020701319,0.313784954708647,0.161124736211715,0.474955527920586,74.5144548723778,35.1489534685687,0.000733999999999633
2013-11-11,0.127716235185305,0.315278271770886,0.023908539628291,0.357882527211049,77.5205340231623,35.7279281271656,0.000733999999999633
2013-11-16,0.15754976648849,0.316816048350505,0.0916866557252872,0.3105095213303,83.5654958089197,35.950594584147,0.000733999999999633
2013-11-21,0.189720442711562,0.318999646587077,0.193583128385655,0.458740227081745,90.0902811686202,36.1170018513996,0.000733999999999633
2013-11-26,0.222387748008449,0.321388838980163,0.0276026140793396,0.517235225482868,96.6150665283207,36.2834091186522,0.000733999999999633
2013-12-01,0.255317128378111,0.322325281950017,0.0635644124090171,0.570728503026649,103.139851888021,36.4498163859048,0.000733999999999633
2013-12-06,0.290202064914718,0.321447224305819,0.0826315917198534,0.385560616472065,109.664637247722,36.6162236531575,0.000733999999999633
2013-12-11,0.326846488297887,0.32139558254574,0.0676714804521662,0.440921687729785,114.569804185437,36.6111393565515,0.000733999999999633
2013-12-16,0.364451873726015,0.320352651401304,-0.324385584302043,0.309794002708969,109.217387783912,35.519941822175,0.000733999999999633
2013-12-21,0.399840403641466,0.315915370205615,0.156753110744271,0.540728856840509,102.245352960402,34.2572527239398,0.000733999999999633
2013-12-26,0.431127061323317,0.30884040042325,0.218940609951846,0.439537860297667,95.2733181368925,32.9945636257047,0.000733999999999633
2014-01-01,0.459760534267696,0.304589613371569,-0.13705667426719,0.326748567594832,88.3012833133826,31.7318745274696,0.000733999999999633
2014-01-06,0.483186258502195,0.301283404988448,0.342454056781355,0.487054544997424,81.3292484898726,30.4691854292345,0.000733999999999633
2014-01-11,0.500073905239476,0.297903707607696,0.347321050247659,0.475691917977111,74.7206094557244,29.313564768145,0.000733999999999633
2014-01-16,0.511813629060479,0.293037342460739,0.348617258729618,0.346319691420525,74.6530946300881,30.0851759756763,0.000733999999999633
2014-01-21,0.522413111697084,0.288054470585232,0.330327434055071,0.39783433209859,76.7659545406223,31.4991978060813,0.000733999999999633
2014-01-26,0.532048193232161,0.28014978403458,0.0480587384581155,0.444131454746829,78.8788144511566,32.9132196364862,0.000733999999999633
2014-01-31,0.543190115934217,0.271824314603919,-0.0369576490924805,0.414882373633816,80.9916743616909,34.3272414668912,0.000733999999999633
2014-02-05,0.555069358573973,0.26548757233616,0.467818867623286,0.440808133749248,83.1045342722252,35.7412632972961,0.000733999999999633
2014-02-10,0.566427097159321,0.264526892870831,0.408351002554385,0.524581881482987,85.2173941827594,37.1552851277011,0.000733999999999633
2014-02-15,0.575413058921788,0.266215163982751,0.363966832902722,0.352598665105727,89.1943511962895,40.3090291704448,0.000733999999999633
2014-02-20,0.578749383372416,0.264776870285516,0.319525121899512,0.390224088173106,94.4140396118169,44.6225880214144,0.000733999999999633
2014-02-25,0.580374419483588,0.260670555566439,0.474467747340942,0.29956116987535,99.6337280273442,48.936146872384,0.000733999999999633
2014-03-02,0.584684565809755,0.254303328234405,0.203415730337079,0.414441522994824,104.853416442872,53.2497057233536,0.000733999999999633
2014-03-07,0.59418347277156,0.250184126666176,0.312619153855515,0.433064482953867,110.073104858399,57.5632645743231,0.000733999999999633
2014-03-12,0.608242275691479,0.248337855419427,0.524874145818579,0.415643105321514,112.941642896591,60.451145075433,0
2014-03-18,0.621124326540716,0.24717362474551,0.239065355157265,0.439324552442533,100.919561878328,54.3097293607648,3.43888778327082
2014-03-23,0.62784182970359,0.246317764525914,0.059112487856737,0.484320076097589,86.5463304827295,46.7426352962368,3.36234885321186
2014-03-28,0.62702017099765,0.245955790094159,0.23132485492036,0.325452548293686,72.1730990871311,39.1755412317089,3.2634586287216
2014-04-02,0.614256737432882,0.243302077938746,0.0986267166042447,0.446160123796919,57.7998676915327,31.608447167181,3.13781268431238
2014-04-07,0.590196546047749,0.239831847864863,0.156538619918819,0.474437902476265,43.4266362959343,24.041353102653,2.98152673323903
2014-04-12,0.557791505445806,0.237623116012397,-0.0088204077151118,0.464771548794444,29.5088786978367,16.7390742437299,2.79218433214236
2014-04-17,0.522287538726773,0.239889347266384,0.0574550891620308,0.474069085507853,23.789649454753,14.2034690856931,2.56998128891928
2014-04-22,0.484772310019728,0.245870432030892,-0.320082491821931,0.509981747208236,20.803262996674,13.2567551612852,1.88911912903094
2014-04-27,0.443477997721965,0.253796906591527,0.217614345704233,0.338809343086223,17.816876538595,12.3100412368772,1.66722485720821
2014-05-02,0.398071892503608,0.259814132818489,0.169414854808113,0.435800969663192,14.8304900805159,11.3633273124692,1.43736429405638
2014-05-07,0.353185214115016,0.266853606155473,-0.169800126080024,0.55386689464606,11.8441036224369,10.4166133880613,1.21020077621611
2014-05-12,0.312304717719349,0.274106333863297,-0.0295113036415324,0.44883599058166,8.9783434394102,9.5546596391737,0.995910317860906
2014-05-17,0.275571568400539,0.281673953557871,0.2113746705507,0.392943694281248,8.28385620732501,10.2183890496529,0.802456331482954
2014-05-22,0.238695495683161,0.288237866070457,0.0120025873841068,0.410145882915341,8.31312662555365,11.3906795132542,0.634621192942283
2014-05-28,0.203082323834479,0.294947215756271,0.33491317671093,0.355171776455073,8.34239704378229,12.5629699768556,0.493962561869938
2014-06-02,0.169165511889219,0.29913961845905,-0.118354068138687,0.480908647269957,8.37166746201093,13.735260440457,0.379457269231741
2014-06-07,0.137786603023262,0.300721246783091,0.0639891624830664,0.449095230922012,8.40093788023957,14.9075509040584,0.288428197947666
2014-06-12,0.109820557009771,0.301946558723312,0.122179467446514,0.450461737312181,8.43020829846821,16.0798413676598,0.217417645435507
2014-06-17,0.0858153043378457,0.301978314384597,0.127733801698626,0.382095535499754,8.2877278804783,16.0942877769468,0.162836014535841
2014-06-22,0.0637910689183403,0.30286270627145,0.0439508753592893,0.395427226730066,8.03074690500934,15.3368381500242,0.121357071825184
2014-06-27,0.0433595131730132,0.305195384678495,0.203715071125464,0.388150889608793,7.77376592954039,14.5793885231016,0.0901072354560635
2014-07-02,0.0245118627670592,0.308058228348135,0.0954521134296415,0.510161170154011,7.51678495407143,13.821938896179,0.0667171817101066
2014-07-07,0.00709415312029605,0.31081361793745,-0.118409680207433,0.485899123980928,7.25980397860248,13.0644892692563,0.0492955111468627
2014-07-12,-0.009262103352338,0.312176370987228,-0.0805806047162077,0.525297237698086,7.00282300313352,12.3070396423337,0.0363665182488932
2014-07-17,-0.0230342923672656,0.312434900840342,-0.107361617376273,0.434335497361924,7.26673895312932,11.9330874104651,0.0267975797474313
2014-07-22,-0.0340399025890244,0.312573760198814,-0.181410234111386,0.573090813114394,7.87791952010162,11.8148001086325,0.0197296492142616
2014-07-27,-0.0426412244055002,0.313753241546629,-0.162129552824071,0.50570839849936,8.48910008707392,11.6965128067999,0.0145167708570172
2014-08-01,-0.0488649686846317,0.315674568889921,0.0681268667330394,0.469305409843319,9.10028065404622,11.5782255049672,0.0106762649413695
2014-08-06,-0.0534704946314043,0.318177356175873,-0.0648973266175901,0.4522188411212,9.71146122101852,11.4599382031346,0.0078491095674137
2014-08-12,-0.0578506977289838,0.320378026760784,-0.149625468164794,0.441845395061348,10.3226417879908,11.341650901302,0.00576915654332147
2014-08-17,-0.0616518809213132,0.322652255506974,-0.28494266485659,0.352891180483717,10.8585544093966,11.2748125445456,0.0042395913272512
2014-08-22,-0.0659952283650352,0.323459117044503,-0.141546439731401,0.415793972959167,11.2815651124527,11.2851476054035,0.00311513343288849
2014-08-27,-0.0703369036860143,0.323629052780313,0.101340366342715,0.422689162431582,11.7045758155088,11.2954826662615,0.00228868453274608
2014-09-01,-0.074558384410865,0.322001098683812,-0.116820885657634,0.4095419633201,12.1275865185649,11.3058177271194,0.00168137016295222
2014-09-06,-0.0775026133166767,0.318873751308605,-0.204571045255265,0.452242546331418,12.550597221621,11.3161527879774,0.00123514320427672
2014-09-11,-0.07871258374329,0.315242860041123,0.349994400686849,0.444084657113622,12.9736079246771,11.3264878488353,0.000907306619786112
2014-09-16,-0.0777903563354761,0.312732076377122,0.179948904928442,0.31088892980854,13.9587417270295,11.5035349618232,0.000597999999999701
2014-09-21,-0.0747896717391204,0.310854927660856,-0.157437665070057,0.374420126603479,16.6302448272709,12.1807182312009,0.000597999999999701
2014-09-26,-0.0700497381529044,0.308382747571435,-0.108063450099141,0.468423104353773,19.3954351107283,12.8856868426002,0.000597999999999701
2014-10-01,-0.0638224944828783,0.304445850587887,0.115354098948069,0.453553144957184,22.1606253941858,13.5906554539996,0.000597999999999701
2014-10-06,-0.0538554879641598,0.300328927104326,-0.0202840508769978,0.488590025729514,24.9258156776432,14.2956240653989,0.000597999999999701
2014-10-11,-0.0397824030474145,0.296931464529436,-0.019420386996631,0.434064993560954,27.6910059611007,15.0005926767983,0.000597999999999701
2014-10-16,-0.021569211172907,0.295344928007424,0.369050489463278,0.423034243824632,32.0467416982757,16.3122280389517,0.000597999999999701
2014-10-22,0.000970451772485008,0.295335645302643,0.16178353008107,0.309529094876298,41.1741137966037,19.4438636533673,0.000597999999999701
2014-10-27,0.0273589275508088,0.295635116275148,-0.0247683096858853,0.442709947785456,50.5665768038846,22.6766103929086,0.000597999999999701
2014-11-01,0.0588717269048455,0.295226854097709,0.195940019213901,0.367236830007452,59.9590398111655,25.90935713245,0.000597999999999701
2014-11-06,0.0949608590111698,0.295018281422504,0.400654245484284,0.514142650407535,69.3515028184464,29.1421038719913,0.000597999999999701
2014-11-11,0.134716318472532,0.296188438700969,0.0548855815047944,0.48044427924297,78.7439658257273,32.3748506115326,0.000597999999999701
2014-11-16,0.174994626581851,0.297880807817966,0.100242344128663,0.537175340663884,87.3703447772615,35.3898680139355,0.000597999999999701
2014-11-21,0.214075979240544,0.297159671584365,0.0581000077847264,0.427985027029308,91.1448580423995,37.0259329477944,0.000597999999999701
2014-11-26,0.251344742226808,0.294007191202459,-0.128916060806345,0.466942927636989,94.1532872517908,38.4442685445147,0.000597999999999701
2014-12-01,0.28708409038906,0.288367878241075,0.167808219178082,0.573801229484178,97.1617164611821,39.8626041412351,0.000597999999999701
2014-12-06,0.323383573812597,0.284061377831398,0.164738315024435,0.424660245567486,100.170145670573,41.2809397379555,0.000597999999999701
2014-12-11,0.359729393998326,0.280908147149731,0.21947297541758,0.429952023961514,103.178574879965,42.6992753346758,0.000597999999999701
2014-12-16,0.395159882127759,0.276864741382335,0.089564561869548,0.427562384975091,105.241269929948,43.8941052615255,0.000597999999999701
2014-12-21,0.428492950851977,0.273343344212515,0.184167357522093,0.429336459444181,101.31431530368,43.6733992791942,0.000597999999999701
2014-12-26,0.460666548980255,0.272060279848224,0.178706565379394,0.382302593589392,96.4416265180038,43.2291876269922,0.000597999999999701
2015-01-01,0.489938695239694,0.271526540840719,-0.178052536093791,0.547198990422115,91.5689377323278,42.7849759747902,0.000597999999999701
2015-01-06,0.515572543748011,0.2712275450911,0.288363727784332,0.318013866655537,86.6962489466518,42.3407643225882,0.000597999999999701
2015-01-11,0.535959658952811,0.272687516401883,0.309475210316476,0.454399417643077,81.8235601609758,41.8965526703862,0.000597999999999701
2015-01-16,0.551797971096256,0.275913240130641,0.19227134306416,0.465406617631718,77.0136313407657,41.3719743667107,0.000597999999999701
2015-01-21,0.560749662961682,0.278455134820471,0.333035692139792,0.330924890626437,73.333381898942,39.4007963365121,0.000597999999999701
2015-01-26,0.561639085734653,0.280841276008688,0.181325800216648,0.420381105185169,70.0296922499139,36.9474183974724,0.000597999999999701
